customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status,has_date_parsing_error
3890,3890,37671.36,mortgage,0.0461,24,2020-02-19,closed,false
3891,3891,41341.43,personal,0.0485,36,2021-08-08,approved,false
3892,3892,22112.99,personal,0.0041,24,2022-06-15,rejected,false
3893,3893,38413.0,mortgage,0.006,36,2022-06-17,rejected,false
3894,3894,29474.92,personal,0.0425,60,2022-05-25,closed,false
3895,3895,13620.16,auto,0.0137,24,2022-12-09,approved,false
3896,3896,46262.06,personal,0.0316,12,2022-09-08,approved,false
3897,3897,35141.8,auto,0.0598,48,2020-03-06,approved,false
3898,3898,44038.4,mortgage,0.0199,36,2020-01-15,closed,false
3899,3899,14791.76,personal,0.0376,12,2021-08-21,approved,false
3900,3900,45901.8,personal,0.0024,36,2020-07-31,rejected,false
3901,3901,18868.68,auto,0.047,36,2022-05-27,approved,false
3902,3902,1467.06,personal,0.0564,60,2022-03-27,approved,false
3903,3903,4676.39,auto,0.0284,36,2021-08-18,rejected,false
3904,3904,5377.59,personal,0.054,48,2021-09-15,rejected,false
3905,3905,11150.03,mortgage,0.046,48,2021-02-19,rejected,false
3906,3906,10139.58,auto,0.0234,48,2021-10-29,rejected,false
3907,3907,3836.81,personal,0.0442,12,2020-12-26,approved,false
3908,3908,44874.23,personal,0.0562,60,2020-03-16,approved,false
3909,3909,41587.19,auto,0.0549,12,2020-05-08,rejected,false
3910,3910,38378.34,personal,0.0254,12,2022-03-14,rejected,false
3911,3911,24477.54,personal,0.0342,48,2020-08-07,approved,false
3912,3912,21832.26,auto,0.0012,12,2020-01-12,approved,false
3913,3913,21842.86,auto,0.0482,36,2020-11-08,closed,false
3914,3914,13826.6,mortgage,0.0582,24,2021-09-27,rejected,false
3915,3915,30804.62,mortgage,0.0562,36,2021-01-02,approved,false
3916,3916,3894.9,auto,0.0049,12,2020-07-10,approved,false
3917,3917,33280.41,personal,0.0327,60,2021-05-12,rejected,false
3918,3918,26179.02,auto,0.0142,36,2021-02-03,rejected,false
3919,3919,41009.49,personal,0.0224,12,2020-12-18,rejected,false
3920,3920,48664.35,mortgage,0.0233,60,2021-12-26,closed,false
3921,3921,43953.9,auto,0.0134,48,2021-09-05,closed,false
3922,3922,36276.28,auto,0.0131,24,2021-09-07,closed,false
3923,3923,22206.39,mortgage,0.0334,12,2020-03-03,closed,false
3924,3924,11511.69,auto,0.0314,36,2022-09-24,rejected,false
3925,3925,33578.79,auto,0.0105,24,2021-04-15,closed,false
3926,3926,10878.36,auto,0.0448,48,2022-12-11,rejected,false
3927,3927,1992.69,auto,0.0325,48,2020-07-16,rejected,false
3928,3928,29088.42,mortgage,0.0449,24,2020-02-10,approved,false
3929,3929,20312.39,personal,0.0586,12,2021-03-10,approved,false
3930,3930,43924.91,mortgage,0.0246,12,2021-12-04,rejected,false
3931,3931,32643.22,mortgage,0.0492,60,2020-08-12,closed,false
3932,3932,32715.26,auto,0.0264,60,2020-09-05,closed,false
3933,3933,39606.76,mortgage,0.0217,12,2022-08-19,rejected,false
3934,3934,17446.95,auto,0.0337,36,2020-03-14,closed,false
3935,3935,47950.43,auto,0.0499,48,2022-12-07,closed,false
3936,3936,11844.75,personal,0.0546,60,2022-04-11,closed,false
3937,3937,43712.31,mortgage,0.0496,24,2021-08-16,closed,false
3938,3938,45631.21,mortgage,0.0362,24,2021-01-05,closed,false
3939,3939,2912.98,auto,0.0266,12,2022-03-30,approved,false
3940,3940,31959.28,auto,0.0593,24,2021-04-04,rejected,false
3941,3941,37721.62,personal,0.0096,24,2020-01-31,approved,false
3942,3942,47737.69,auto,0.0538,12,2020-03-13,closed,false
3943,3943,13317.57,personal,0.0362,36,2021-11-07,closed,false
3944,3944,28530.66,auto,0.0376,12,2021-08-25,rejected,false
3945,3945,38882.76,auto,0.0445,48,2021-11-06,approved,false
3946,3946,8269.42,auto,0.0056,60,2021-12-21,rejected,false
3947,3947,42796.12,auto,0.0494,36,2022-05-01,approved,false
3948,3948,20778.26,mortgage,0.0166,36,2021-12-02,approved,false
3949,3949,32347.79,personal,0.0237,24,2022-08-20,closed,false
3950,3950,3059.87,mortgage,0.0153,60,2021-04-30,closed,false
3951,3951,11923.87,mortgage,0.007,60,2021-05-29,closed,false
3952,3952,24431.06,personal,0.0261,36,2021-06-28,approved,false
3953,3953,15171.27,auto,0.0577,48,2022-02-05,rejected,false
3954,3954,47934.32,auto,0.0434,48,2021-11-23,approved,false
3955,3955,39951.69,auto,0.0081,24,2021-09-04,approved,false
3956,3956,43379.12,personal,0.0129,24,2021-04-26,rejected,false
3957,3957,23849.58,mortgage,0.008,48,2022-02-03,approved,false
3958,3958,24208.46,mortgage,0.0501,60,2020-10-31,rejected,false
3959,3959,40454.26,mortgage,0.0496,48,2022-07-31,closed,false
3960,3960,19989.1,mortgage,0.056,36,2022-02-19,rejected,false
3961,3961,24561.62,personal,0.0553,12,2020-06-20,closed,false
3962,3962,26900.9,mortgage,0.0374,12,2021-08-27,approved,false
3963,3963,30750.73,personal,0.005,12,2020-09-10,approved,false
3964,3964,32848.55,mortgage,0.0446,60,2020-03-15,closed,false
3965,3965,34356.84,personal,0.0388,48,2020-08-23,closed,false
3966,3966,22756.45,mortgage,0.0027,36,2021-06-04,approved,false
3967,3967,15462.2,mortgage,0.0439,36,2020-10-22,closed,false
3968,3968,46087.55,mortgage,0.005,24,2022-06-05,rejected,false
3969,3969,41509.36,personal,0.0026,60,2020-05-14,closed,false
3970,3970,1168.43,personal,0.0439,36,2020-07-25,rejected,false
3971,3971,26133.25,mortgage,0.0102,24,2021-04-07,rejected,false
3972,3972,14455.55,auto,0.0087,60,2021-02-15,approved,false
3973,3973,32493.72,personal,0.0516,36,2021-05-26,approved,false
3974,3974,25629.35,auto,0.0453,48,2022-04-18,approved,false
3975,3975,2037.16,personal,0.0057,36,2022-03-27,closed,false
3976,3976,36660.85,auto,0.0143,60,2021-11-27,approved,false
3977,3977,14493.95,mortgage,0.0268,24,2020-05-22,closed,false
3978,3978,13751.59,personal,0.0045,60,2021-09-28,rejected,false
3979,3979,2564.38,personal,0.0416,12,2022-06-26,closed,false
3980,3980,41588.47,auto,0.0518,36,2022-07-04,rejected,false
3981,3981,29363.14,mortgage,0.0217,12,2021-02-03,rejected,false
3982,3982,24757.29,personal,0.0563,48,2022-12-03,approved,false
3983,3983,34114.83,mortgage,0.0386,24,2021-02-15,approved,false
3984,3984,17923.13,personal,0.0001,48,2022-11-02,closed,false
3985,3985,28904.25,auto,0.0112,60,2022-05-11,approved,false
3986,3986,13214.4,mortgage,0.0452,36,2020-10-20,rejected,false
3987,3987,4084.8,auto,0.0103,24,2020-08-21,closed,false
3988,3988,28505.82,mortgage,0.0006,12,2021-02-09,closed,false
3989,3989,11838.39,personal,0.0561,12,2021-05-03,rejected,false
3990,3990,37752.07,personal,0.0033,60,2021-11-14,approved,false
3991,3991,23140.31,auto,0.03,12,2022-07-28,closed,false
3992,3992,13269.53,mortgage,0.0482,60,2021-09-23,closed,false
3993,3993,30808.95,auto,0.0141,24,2020-07-23,closed,false
3994,3994,6714.42,mortgage,0.058,48,2020-03-09,approved,false
3995,3995,38309.77,personal,0.0581,36,2022-10-22,closed,false
3996,3996,23156.72,personal,0.0188,48,2022-10-04,rejected,false
3997,3997,40819.64,personal,0.0159,48,2021-08-15,approved,false
3998,3998,7766.72,mortgage,0.01,36,2021-06-11,rejected,false
3999,3999,19744.57,personal,0.0052,24,2021-08-11,closed,false
4000,4000,9821.45,personal,0.0285,60,2022-01-23,approved,false
4001,4001,3998.58,mortgage,0.05,12,2021-05-02,closed,false
4002,4002,47812.03,personal,0.0544,36,2020-09-20,rejected,false
4003,4003,36605.78,mortgage,0.0121,48,2021-06-23,closed,false
4004,4004,16954.66,personal,0.0159,36,2022-06-18,approved,false
4005,4005,13061.37,mortgage,0.0129,24,2022-07-22,closed,false
4006,4006,11011.77,auto,0.0416,36,2022-08-17,rejected,false
4007,4007,3107.51,mortgage,0.0178,12,2022-01-20,approved,false
4008,4008,6030.8,mortgage,0.0593,48,2022-05-26,approved,false
4009,4009,6042.45,personal,0.055,12,2021-02-22,approved,false
4010,4010,33646.98,personal,0.043,12,2022-11-26,closed,false
4011,4011,30140.67,personal,0.0097,12,2022-08-28,rejected,false
4012,4012,28841.48,personal,0.0443,12,2021-09-27,closed,false
4013,4013,36988.69,auto,0.039,36,2022-04-10,approved,false
4014,4014,13307.44,personal,0.0515,36,2022-03-13,approved,false
4015,4015,17781.28,auto,0.0007,48,2021-11-22,closed,false
4016,4016,7208.38,personal,0.0595,60,2022-02-07,rejected,false
4017,4017,29797.83,mortgage,0.054,60,2020-02-10,rejected,false
4018,4018,46712.37,mortgage,0.0014,12,2021-09-14,approved,false
4019,4019,43293.75,mortgage,0.0341,24,2021-11-29,rejected,false
4020,4020,28194.94,personal,0.001,12,2020-09-25,closed,false
4021,4021,32585.78,auto,0.0525,24,2022-05-07,approved,false
4022,4022,49623.14,mortgage,0.0405,24,2022-05-05,closed,false
4023,4023,26350.38,mortgage,0.046,12,2021-04-23,approved,false
4024,4024,43658.82,auto,0.0079,48,2022-09-10,approved,false
4025,4025,25532.21,auto,0.0255,24,2020-01-07,closed,false
4026,4026,3345.55,auto,0.0321,12,2020-10-24,approved,false
4027,4027,46798.41,mortgage,0.0089,12,2022-09-19,rejected,false
4028,4028,6482.13,auto,0.0408,12,2022-07-28,approved,false
4029,4029,35505.21,personal,0.015,24,2021-10-08,rejected,false
4030,4030,12659.99,personal,0.0161,36,2020-03-14,approved,false
4031,4031,45150.8,personal,0.0509,24,2020-11-12,rejected,false
4032,4032,10823.95,personal,0.0297,36,2021-10-28,rejected,false
4033,4033,7863.64,personal,0.0329,36,2021-07-11,closed,false
4034,4034,22496.93,personal,0.0549,48,2022-11-29,rejected,false
4035,4035,25337.36,personal,0.0471,60,2022-12-24,approved,false
4036,4036,41127.45,mortgage,0.0587,12,2022-08-13,closed,false
4037,4037,38357.74,personal,0.0272,12,2022-08-31,approved,false
4038,4038,17085.17,auto,0.0328,24,2022-03-30,approved,false
4039,4039,19862.54,mortgage,0.0432,60,2022-05-18,closed,false
4040,4040,29256.85,mortgage,0.0587,48,2020-06-29,closed,false
4041,4041,28027.23,personal,0.0434,12,2021-02-11,approved,false
4042,4042,43240.28,personal,0.0236,24,2022-05-01,approved,false
4043,4043,24151.22,mortgage,0.0385,48,2022-08-25,rejected,false
4044,4044,44781.94,personal,0.0076,60,2022-07-19,rejected,false
4045,4045,11048.51,auto,0.0193,24,2020-02-18,closed,false
4046,4046,43513.66,mortgage,0.018,48,2020-01-02,rejected,false
4047,4047,15910.34,personal,0.0224,60,2021-12-28,approved,false
4048,4048,39673.63,personal,0.0552,12,2022-06-07,rejected,false
4049,4049,28703.98,personal,0.0245,60,2020-01-03,approved,false
4050,4050,43902.53,mortgage,0.0518,24,2022-05-07,rejected,false
4051,4051,12331.43,auto,0.0057,12,2022-03-29,approved,false
4052,4052,35373.45,auto,0.0361,36,2020-02-03,closed,false
4053,4053,42599.03,mortgage,0.0216,24,2020-03-23,approved,false
4054,4054,39057.83,mortgage,0.0126,36,2022-08-05,approved,false
4055,4055,28733.97,personal,0.0514,60,2021-07-05,closed,false
4056,4056,34094.56,auto,0.0146,48,2021-04-18,approved,false
4057,4057,10629.34,personal,0.0014,12,2021-10-15,closed,false
4058,4058,11606.72,mortgage,0.0107,24,2022-12-22,approved,false
4059,4059,14097.24,auto,0.009,12,2022-12-24,approved,false
4060,4060,41572.67,mortgage,0.0366,60,2020-06-08,approved,false
4061,4061,9204.54,auto,0.0373,60,2021-06-13,closed,false
4062,4062,15647.21,mortgage,0.0282,48,2022-07-11,rejected,false
4063,4063,46101.28,personal,0.0236,48,2022-10-10,rejected,false
4064,4064,38006.53,auto,0.0597,24,2022-07-25,closed,false
4065,4065,36923.16,auto,0.0393,12,2022-05-24,closed,false
4066,4066,23301.93,auto,0.037,24,2021-09-08,approved,false
4067,4067,35415.72,mortgage,0.0482,36,2021-04-08,closed,false
4068,4068,28720.66,personal,0.0526,60,2020-06-27,closed,false
4069,4069,4501.77,personal,0.0312,36,2021-09-14,approved,false
4070,4070,29249.78,auto,0.0078,36,2020-01-05,rejected,false
4071,4071,23160.12,personal,0.056,12,2021-04-25,approved,false
4072,4072,6584.18,mortgage,0.0209,36,2022-03-09,approved,false
4073,4073,17868.99,auto,0.0023,36,2021-04-09,rejected,false
4074,4074,44845.07,mortgage,0.0001,48,2021-01-29,rejected,false
4075,4075,40381.42,mortgage,0.0502,24,2022-02-06,approved,false
4076,4076,45781.26,personal,0.0383,48,2021-05-20,closed,false
4077,4077,36136.91,auto,0.0389,12,2021-11-05,closed,false
4078,4078,31995.13,mortgage,0.0023,24,2022-06-27,rejected,false
4079,4079,7822.64,auto,0.0083,24,2022-01-22,approved,false
4080,4080,6253.27,auto,0.0225,60,2020-09-11,closed,false
4081,4081,13090.92,mortgage,0.0262,60,2022-03-23,approved,false
4082,4082,16395.66,personal,0.0401,36,2022-04-18,rejected,false
4083,4083,30744.74,personal,0.0489,24,2021-09-02,approved,false
4084,4084,43988.14,auto,0.0386,24,2022-10-02,rejected,false
4085,4085,44645.8,personal,0.0203,60,2022-07-25,rejected,false
4086,4086,34435.48,auto,0.0039,36,2021-06-07,closed,false
4087,4087,29121.78,auto,0.0213,60,2022-07-25,rejected,false
4088,4088,12975.04,mortgage,0.0173,24,2021-10-29,rejected,false
4089,4089,46959.28,auto,0.0282,12,2021-05-17,closed,false
4090,4090,33884.53,mortgage,0.0043,60,2020-07-05,closed,false
4091,4091,27139.4,personal,0.0273,48,2021-03-23,rejected,false
4092,4092,6093.86,mortgage,0.043,60,2022-06-13,closed,false
4093,4093,41468.28,personal,0.0458,24,2021-09-18,approved,false
4094,4094,18100.63,mortgage,0.0142,36,2022-08-05,approved,false
4095,4095,45128.75,personal,0.044,24,2020-01-15,rejected,false
4096,4096,9252.33,auto,0.0531,36,2021-05-26,closed,false
4097,4097,3381.16,mortgage,0.0494,24,2020-12-10,approved,false
4098,4098,22301.68,personal,0.0052,48,2022-02-16,closed,false
4099,4099,4836.86,mortgage,0.0145,48,2022-02-04,approved,false
4100,4100,4028.35,auto,0.0298,36,2022-02-02,approved,false
4101,4101,35972.88,personal,0.0524,48,2021-12-05,rejected,false
4102,4102,13611.41,auto,0.0338,12,2022-12-01,closed,false
4103,4103,32303.68,mortgage,0.0369,12,2022-06-14,closed,false
4104,4104,28970.8,auto,0.0039,48,2022-06-18,rejected,false
4105,4105,7896.88,personal,0.0091,60,2022-09-28,closed,false
4106,4106,19903.17,auto,0.0066,48,2020-05-03,closed,false
4107,4107,4237.13,auto,0.0572,36,2022-08-10,approved,false
4108,4108,21661.99,personal,0.0385,48,2022-04-02,approved,false
4109,4109,9935.74,personal,0.0399,48,2022-05-28,closed,false
4110,4110,5719.16,auto,0.0448,36,2022-03-11,closed,false
4111,4111,16532.28,mortgage,0.0058,12,2020-04-20,closed,false
4112,4112,1167.54,auto,0.059,60,2022-06-04,approved,false
4113,4113,38130.68,auto,0.0393,24,2022-08-31,approved,false
4114,4114,8751.0,personal,0.0057,60,2021-09-25,approved,false
4115,4115,31666.0,personal,0.0254,24,2021-01-09,rejected,false
4116,4116,41796.53,personal,0.0527,48,2021-02-24,rejected,false
4117,4117,45944.68,personal,0.007,12,2020-07-08,closed,false
4118,4118,28321.16,auto,0.0265,48,2022-03-02,closed,false
4119,4119,39625.91,personal,0.0475,24,2021-02-15,approved,false
4120,4120,23283.81,personal,0.0411,12,2022-09-15,closed,false
4121,4121,25018.86,mortgage,0.0576,24,2020-06-29,rejected,false
4122,4122,27791.84,mortgage,0.0413,48,2022-03-14,rejected,false
4123,4123,33836.71,mortgage,0.0107,24,2020-02-06,closed,false
4124,4124,33825.95,mortgage,0.0017,12,2020-08-14,approved,false
4125,4125,39483.52,auto,0.0167,60,2020-01-28,closed,false
4126,4126,31230.26,mortgage,0.0135,48,2022-03-08,rejected,false
4127,4127,44249.07,mortgage,0.0343,24,2020-09-03,closed,false
4128,4128,35752.57,mortgage,0.05,24,2022-09-15,rejected,false
4129,4129,46518.68,auto,0.0445,60,2020-03-08,approved,false
4130,4130,37771.4,auto,0.0107,12,2022-03-03,approved,false
4131,4131,37196.51,auto,0.0035,36,2021-11-06,approved,false
4132,4132,43159.46,mortgage,0.013,36,2021-09-27,approved,false
4133,4133,33134.7,auto,0.0186,36,2021-11-24,approved,false
4134,4134,9799.19,auto,0.0113,48,2022-11-10,closed,false
4135,4135,5065.45,mortgage,0.0571,36,2022-10-15,rejected,false
4136,4136,16475.48,auto,0.0125,36,2022-01-29,approved,false
4137,4137,40905.3,auto,0.019,60,2021-05-30,approved,false
4138,4138,2063.68,auto,0.042,36,2022-09-15,rejected,false
4139,4139,8351.94,mortgage,0.0598,24,2022-06-23,closed,false
4140,4140,6199.67,auto,0.0156,60,2020-09-22,rejected,false
4141,4141,2821.57,personal,0.0324,24,2021-09-23,closed,false
4142,4142,40703.91,auto,0.001,48,2020-08-28,rejected,false
4143,4143,14699.71,mortgage,0.0597,60,2021-06-02,closed,false
4144,4144,36717.38,personal,0.0274,24,2022-03-22,approved,false
4145,4145,7953.69,personal,0.0243,24,2022-12-03,closed,false
4146,4146,21037.75,mortgage,0.0084,12,2022-03-31,closed,false
4147,4147,6706.81,auto,0.01,12,2022-09-02,rejected,false
4148,4148,1121.54,mortgage,0.0501,12,2021-08-21,approved,false
4149,4149,31044.95,mortgage,0.0288,12,2020-08-26,closed,false
4150,4150,24568.11,mortgage,0.0191,36,2022-07-30,rejected,false
4151,4151,21415.18,personal,0.0272,48,2020-01-15,rejected,false
4152,4152,4854.32,auto,0.0155,36,2020-02-05,rejected,false
4153,4153,29822.04,mortgage,0.0496,48,2021-01-18,rejected,false
4154,4154,39220.05,auto,0.0292,60,2020-09-19,approved,false
4155,4155,4294.98,personal,0.0047,48,2020-10-17,rejected,false
4156,4156,21259.46,auto,0.0394,36,2022-10-22,closed,false
4157,4157,16266.27,mortgage,0.0517,60,2020-10-06,approved,false
4158,4158,44701.96,personal,0.0196,60,2021-06-05,rejected,false
4159,4159,13870.13,personal,0.0316,60,2021-04-12,approved,false
4160,4160,47269.75,personal,0.0237,12,2021-06-30,approved,false
4161,4161,41591.72,personal,0.0333,36,2021-01-09,rejected,false
4162,4162,5907.79,mortgage,0.0194,12,2022-08-31,approved,false
4163,4163,24551.25,mortgage,0.055,24,2022-07-19,rejected,false
4164,4164,32801.07,auto,0.0442,60,2022-10-01,rejected,false
4165,4165,30060.52,personal,0.0454,60,2020-10-26,closed,false
4166,4166,34282.29,auto,0.0072,60,2020-08-21,approved,false
4167,4167,21889.02,personal,0.0484,36,2021-05-19,approved,false
4168,4168,45332.39,auto,0.0266,60,2022-06-27,approved,false
4169,4169,14247.68,auto,0.0535,36,2022-06-09,approved,false
4170,4170,5610.94,mortgage,0.0362,24,2020-08-30,rejected,false
4171,4171,48920.72,personal,0.0406,24,2022-07-05,rejected,false
4172,4172,32945.98,auto,0.0168,24,2020-09-16,closed,false
4173,4173,33300.68,auto,0.0255,12,2020-03-24,rejected,false
4174,4174,41058.81,personal,0.004,60,2021-06-14,rejected,false
4175,4175,21650.63,auto,0.029,24,2022-09-03,approved,false
4176,4176,19925.54,personal,0.0261,48,2021-12-23,approved,false
4177,4177,47508.11,auto,0.0221,36,2022-01-28,rejected,false
4178,4178,19952.29,mortgage,0.0006,48,2020-12-02,closed,false
4179,4179,4845.41,mortgage,0.042,24,2020-04-03,closed,false
4180,4180,16083.65,auto,0.0522,12,2022-04-02,closed,false
4181,4181,43803.53,mortgage,0.0432,12,2022-08-02,closed,false
4182,4182,5653.04,auto,0.0136,48,2022-12-09,approved,false
4183,4183,36118.56,mortgage,0.0093,24,2020-02-12,approved,false
4184,4184,14053.66,mortgage,0.057,60,2022-04-23,closed,false
4185,4185,37542.75,personal,0.0511,36,2021-12-24,closed,false
4186,4186,26213.17,personal,0.0032,36,2022-04-14,rejected,false
4187,4187,32192.21,mortgage,0.0323,12,2020-12-02,approved,false
4188,4188,12916.62,auto,0.0177,48,2021-06-15,rejected,false
4189,4189,9237.81,auto,0.003,24,2021-06-18,closed,false
4190,4190,4102.12,personal,0.0483,24,2021-05-13,closed,false
4191,4191,41453.26,personal,0.0363,60,2021-07-27,rejected,false
4192,4192,35813.75,mortgage,0.0054,60,2021-12-03,rejected,false
4193,4193,15374.25,auto,0.0184,24,2020-12-11,rejected,false
4194,4194,42008.75,auto,0.0431,24,2021-07-18,closed,false
4195,4195,41851.14,mortgage,0.0281,36,2022-09-10,approved,false
4196,4196,7750.2,personal,0.0083,48,2021-06-15,closed,false
4197,4197,35970.68,auto,0.0121,36,2021-06-20,rejected,false
4198,4198,15321.81,mortgage,0.0088,60,2022-11-17,closed,false
4199,4199,23892.28,mortgage,0.0588,12,2021-11-06,rejected,false
4200,4200,22077.1,auto,0.0165,24,2022-04-08,closed,false
4201,4201,30409.0,mortgage,0.0112,24,2022-09-10,approved,false
4202,4202,18009.47,mortgage,0.0003,48,2022-02-27,approved,false
4203,4203,4589.44,personal,0.0304,60,2021-05-08,rejected,false
4204,4204,33959.86,personal,0.017,24,2022-04-23,approved,false
4205,4205,48067.98,personal,0.0552,36,2022-04-10,closed,false
4206,4206,33725.52,personal,0.0514,48,2020-12-27,rejected,false
4207,4207,27440.66,auto,0.0566,24,2022-04-29,approved,false
4208,4208,9017.46,personal,0.002,12,2021-01-29,rejected,false
4209,4209,31633.71,auto,0.0511,60,2022-07-06,rejected,false
4210,4210,30943.26,auto,0.0581,48,2021-05-26,closed,false
4211,4211,31318.9,auto,0.008,36,2022-06-01,closed,false
4212,4212,44723.34,auto,0.0375,60,2020-09-30,rejected,false
4213,4213,36099.68,auto,0.011,24,2021-07-10,rejected,false
4214,4214,39386.59,personal,0.0355,12,2020-05-07,rejected,false
4215,4215,16353.61,auto,0.0429,36,2021-04-14,rejected,false
4216,4216,14248.38,auto,0.0453,60,2021-05-09,approved,false
4217,4217,11132.26,mortgage,0.0336,24,2020-12-15,closed,false
4218,4218,39140.17,personal,0.0036,48,2020-04-09,closed,false
4219,4219,35230.84,mortgage,0.0292,24,2022-08-14,rejected,false
4220,4220,17762.6,personal,0.0573,48,2021-05-03,approved,false
4221,4221,7914.2,personal,0.0334,48,2022-09-18,rejected,false
4222,4222,42486.7,auto,0.0355,24,2022-06-09,closed,false
4223,4223,19829.62,mortgage,0.0423,12,2020-08-08,approved,false
4224,4224,10297.71,mortgage,0.0482,48,2021-04-01,approved,false
4225,4225,8076.12,auto,0.0074,48,2021-08-09,rejected,false
4226,4226,46064.31,mortgage,0.0174,24,2020-07-30,closed,false
4227,4227,7378.0,personal,0.0594,48,2020-06-26,approved,false
4228,4228,18624.0,personal,0.0324,36,2020-05-24,approved,false
4229,4229,31977.38,personal,0.0178,60,2022-08-29,closed,false
4230,4230,20995.74,personal,0.0096,24,2021-08-30,approved,false
4231,4231,24395.56,auto,0.0597,36,2021-06-22,approved,false
4232,4232,40328.47,auto,0.009,48,2022-12-17,rejected,false
4233,4233,49962.49,auto,0.0097,48,2022-04-08,approved,false
4234,4234,23893.67,mortgage,0.0356,48,2021-11-17,approved,false
4235,4235,19562.52,mortgage,0.0542,60,2022-12-16,closed,false
4236,4236,20931.38,mortgage,0.0582,12,2022-03-28,closed,false
4237,4237,19086.32,mortgage,0.0095,24,2020-11-12,closed,false
4238,4238,24214.8,auto,0.0412,36,2020-06-10,approved,false
4239,4239,17322.3,mortgage,0.0243,12,2020-11-19,approved,false
4240,4240,23668.21,mortgage,0.0121,24,2021-06-04,rejected,false
4241,4241,47327.4,mortgage,0.0063,48,2020-03-17,closed,false
4242,4242,15024.45,personal,0.0094,48,2021-10-02,rejected,false
4243,4243,32941.86,auto,0.0327,36,2022-02-19,closed,false
4244,4244,24859.75,auto,0.0037,12,2022-10-16,closed,false
4245,4245,36887.42,auto,0.0498,48,2020-08-05,rejected,false
4246,4246,24142.31,personal,0.0096,60,2020-06-09,closed,false
4247,4247,8866.57,auto,0.0222,24,2020-09-07,closed,false
4248,4248,43748.52,auto,0.0124,36,2020-01-27,closed,false
4249,4249,34112.59,auto,0.0294,60,2022-04-28,approved,false
4250,4250,26767.67,mortgage,0.0141,36,2021-01-27,closed,false
4251,4251,41723.1,mortgage,0.0435,24,2020-01-27,approved,false
4252,4252,48833.09,auto,0.0422,12,2020-11-12,closed,false
4253,4253,21060.57,personal,0.0451,60,2022-05-12,closed,false
4254,4254,18300.0,mortgage,0.0349,48,2022-04-15,approved,false
4255,4255,37926.02,personal,0.0018,36,2020-08-24,rejected,false
4256,4256,23275.67,personal,0.0099,12,2021-11-29,approved,false
4257,4257,5202.67,personal,0.0244,24,2022-10-02,approved,false
4258,4258,18366.33,auto,0.0176,48,2022-07-18,approved,false
4259,4259,40622.97,mortgage,0.0279,36,2021-01-23,approved,false
4260,4260,35628.01,auto,0.0366,12,2022-10-15,rejected,false
4261,4261,43279.34,auto,0.0464,24,2022-11-21,approved,false
4262,4262,8184.7,mortgage,0.0013,12,2022-04-27,rejected,false
4263,4263,12952.16,personal,0.0036,24,2020-10-17,closed,false
4264,4264,11522.03,auto,0.0319,48,2022-02-14,approved,false
4265,4265,48595.31,personal,0.029,60,2021-07-22,closed,false
4266,4266,9277.3,personal,0.0151,36,2022-10-19,closed,false
4267,4267,30298.57,personal,0.0173,60,2021-06-11,rejected,false
4268,4268,32012.77,mortgage,0.0392,48,2021-10-26,closed,false
4269,4269,31325.78,personal,0.0015,60,2021-03-12,approved,false
4270,4270,34891.49,mortgage,0.0286,36,2021-07-29,rejected,false
4271,4271,24712.16,mortgage,0.0482,48,2020-05-08,approved,false
4272,4272,5100.73,auto,0.0583,36,2022-06-19,closed,false
4273,4273,35360.57,personal,0.0107,60,2021-10-25,closed,false
4274,4274,14774.14,auto,0.0101,12,2022-07-12,approved,false
4275,4275,4717.72,auto,0.0485,12,2022-01-26,closed,false
4276,4276,9319.51,mortgage,0.0016,36,2022-07-14,approved,false
4277,4277,15073.76,auto,0.0299,12,2021-05-15,closed,false
4278,4278,22189.54,personal,0.0515,36,2021-03-12,approved,false
4279,4279,43204.85,personal,0.0128,60,2022-05-01,closed,false
4280,4280,27288.63,mortgage,0.0455,24,2020-11-23,rejected,false
4281,4281,24126.4,personal,0.017,48,2021-05-29,rejected,false
4282,4282,10371.63,mortgage,0.031,60,2020-06-25,closed,false
4283,4283,48003.87,mortgage,0.0548,24,2020-03-31,approved,false
4284,4284,45517.28,mortgage,0.0442,60,2022-06-30,approved,false
4285,4285,40987.78,personal,0.0459,24,2022-12-11,approved,false
4286,4286,16834.41,auto,0.0387,36,2022-01-20,approved,false
4287,4287,28519.75,mortgage,0.0059,48,2022-11-15,closed,false
4288,4288,20053.5,mortgage,0.0455,36,2020-04-24,closed,false
4289,4289,20742.79,auto,0.0573,48,2022-04-03,rejected,false
4290,4290,4534.44,mortgage,0.0084,24,2022-05-06,closed,false
4291,4291,7862.18,auto,0.0509,12,2021-12-15,rejected,false
4292,4292,48097.27,mortgage,0.0565,12,2021-09-07,closed,false
4293,4293,30894.11,auto,0.0524,12,2021-05-01,closed,false
4294,4294,1309.17,mortgage,0.0342,12,2020-04-10,closed,false
4295,4295,40650.11,mortgage,0.0189,60,2021-03-09,rejected,false
4296,4296,5265.04,mortgage,0.0077,60,2021-01-23,rejected,false
4297,4297,35699.63,mortgage,0.003,12,2022-03-07,closed,false
4298,4298,31421.6,personal,0.0327,36,2021-04-15,closed,false
4299,4299,4084.61,personal,0.019,24,2020-12-11,approved,false
4300,4300,27016.02,mortgage,0.0584,12,2020-07-12,rejected,false
