transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency,has_date_parsing_error
1050801,2025-02-21,593,transfer,7205.87,DKK,false
1050802,2025-02-24,43,withdrawal,3957.36,BGN,false
1050803,2025-03-01,4619,withdrawal,335.5,CZK,false
1050804,2025-01-02,3727,transfer,8481.16,TRY,false
1050805,2025-02-16,3322,transfer,684.61,SEK,false
1050806,2025-01-15,3158,transfer,6972.01,SEK,false
1050807,2025-01-12,4666,transfer,3303.19,NOK,false
1050808,2025-02-04,310,withdrawal,5387.96,HUF,false
1050809,2025-01-18,4954,deposit,4794.15,CHF,false
1050810,2025-01-07,398,deposit,7207.0,CHF,false
1050811,2025-01-02,856,withdrawal,3062.8,JPY,false
1050812,2025-03-06,1850,deposit,711.14,AUD,false
1050813,2025-01-21,3698,transfer,8895.29,BGN,false
1050814,2025-02-15,1669,withdrawal,772.98,BGN,false
1050815,2025-02-22,4832,transfer,8004.99,PLN,false
1050816,2025-01-13,1551,withdrawal,3431.09,BGN,false
1050817,2025-01-07,4626,deposit,9416.49,BGN,false
1050818,2025-02-11,1608,deposit,6983.88,NOK,false
1050819,2025-03-08,1817,withdrawal,4224.22,HUF,false
1050820,2025-02-17,1801,withdrawal,2197.2,CHF,false
1050821,2025-02-27,2441,withdrawal,294.18,PLN,false
1050822,2025-01-29,4677,deposit,6502.0,JPY,false
1050823,2025-01-18,2259,withdrawal,3277.02,AUD,false
1050824,2025-02-09,4415,withdrawal,4388.17,SEK,false
1050825,2025-02-07,188,transfer,3778.53,TRY,false
1050826,2025-02-11,2247,withdrawal,9192.46,NOK,false
1050827,2025-01-02,1069,withdrawal,6447.61,ISK,false
1050828,2025-01-03,2731,deposit,454.27,GBP,false
1050829,2025-01-17,412,transfer,5050.19,GBP,false
1050830,2025-02-20,1888,transfer,5536.29,SEK,false
1050831,2025-02-24,2606,withdrawal,2076.35,ISK,false
1050832,2025-02-07,4840,withdrawal,2532.56,PLN,false
1050833,2025-02-26,3412,transfer,8012.51,NOK,false
1050834,2025-01-15,4140,deposit,6389.1,BGN,false
1050835,2025-01-08,4843,withdrawal,1172.68,DKK,false
1050836,2025-01-17,2622,withdrawal,1247.7,HUF,false
1050837,2025-03-07,200,withdrawal,245.77,JPY,false
1050838,2025-01-14,280,transfer,7565.85,JPY,false
1050839,2025-03-07,2165,deposit,8377.76,DKK,false
1050840,2025-01-25,4063,transfer,6882.82,NOK,false
1050841,2025-01-20,1487,deposit,1819.42,ISK,false
1050842,2025-01-05,1854,deposit,3617.23,RON,false
1050843,2025-01-05,1972,withdrawal,7927.64,TRY,false
1050844,2025-03-03,3824,deposit,1855.0,CHF,false
1050845,2025-03-01,1094,deposit,9739.74,CHF,false
1050846,2025-02-01,1483,transfer,4086.6,TRY,false
1050847,2025-02-05,2365,withdrawal,6354.29,ISK,false
1050848,2025-02-23,1269,transfer,3562.47,HUF,false
1050849,2025-03-10,2216,deposit,3584.0,SEK,false
1050850,2025-01-08,2707,transfer,6904.15,PLN,false
1050851,2025-03-07,4358,withdrawal,5052.18,RON,false
1050852,2025-02-10,2061,deposit,2666.08,BGN,false
1050853,2025-02-08,2815,deposit,9249.41,BGN,false
1050854,2025-02-09,4969,transfer,8907.01,DKK,false
1050855,2025-02-23,4047,deposit,4868.42,GBP,false
1050856,2025-01-04,2692,deposit,1760.62,CHF,false
1050857,2025-02-07,3616,deposit,1682.0,SEK,false
1050858,2025-03-10,2165,deposit,5148.28,TRY,false
1050859,2025-02-11,3084,deposit,3707.4,NOK,false
1050860,2025-02-21,3472,deposit,8683.1,AUD,false
1050861,2025-01-19,4967,transfer,6950.31,ISK,false
1050862,2025-02-05,2645,deposit,2101.82,AUD,false
1050863,2025-01-31,4661,withdrawal,8410.83,GBP,false
1050864,2025-02-11,1238,withdrawal,2610.66,NOK,false
1050865,2025-02-19,4360,transfer,1247.51,GBP,false
1050866,2025-02-18,1484,transfer,9930.21,PLN,false
1050867,2025-01-18,4667,withdrawal,6051.75,GBP,false
1050868,2025-02-24,4026,deposit,9328.19,ISK,false
1050869,2025-03-09,1259,withdrawal,1328.51,JPY,false
1050870,2025-02-22,2932,withdrawal,3192.59,SEK,false
1050871,2025-02-06,1677,withdrawal,819.69,JPY,false
1050872,2025-01-04,2741,transfer,313.62,RON,false
1050873,2025-03-05,1798,withdrawal,1362.9,DKK,false
1050874,2025-02-26,709,withdrawal,375.48,HUF,false
1050875,2025-02-09,1812,withdrawal,5476.33,GBP,false
1050876,2025-02-11,1760,deposit,5200.45,JPY,false
1050877,2025-02-05,351,deposit,6245.46,SEK,false
1050878,2025-01-15,4183,transfer,343.44,AUD,false
1050879,2025-03-06,2939,transfer,8171.07,PLN,false
1050880,2025-01-27,164,transfer,7755.98,SEK,false
1050881,2025-02-11,3394,deposit,5140.32,JPY,false
1050882,2025-02-09,2045,transfer,7167.66,CHF,false
1050883,2025-02-27,4920,transfer,9250.97,CZK,false
1050884,2025-01-23,3445,deposit,6825.68,HUF,false
1050885,2025-02-10,2412,deposit,4146.21,GBP,false
1050886,2025-02-03,1620,deposit,661.6,CHF,false
1050887,2025-01-29,2446,withdrawal,838.41,AUD,false
1050888,2025-03-07,4308,deposit,2776.3,RON,false
1050889,2025-02-09,2287,withdrawal,3410.02,AUD,false
1050890,2025-03-03,2187,deposit,9622.94,DKK,false
1050891,2025-01-06,3973,deposit,6582.53,GBP,false
1050892,2025-02-19,762,deposit,146.24,BGN,false
1050893,2025-01-26,4598,withdrawal,1212.51,NOK,false
1050894,2025-01-20,4520,deposit,41.01,GBP,false
1050895,2025-02-03,3292,deposit,5073.25,BGN,false
1050896,2025-03-02,4124,withdrawal,534.24,BGN,false
1050897,2025-03-06,3178,transfer,7605.79,TRY,false
1050898,2025-02-04,4381,transfer,2897.18,PLN,false
1050899,2025-01-18,71,deposit,5515.9,BGN,false
1050900,2025-02-25,801,transfer,8089.48,BGN,false
1050901,2025-03-04,3619,transfer,4229.03,NOK,false
1050902,2025-01-08,4141,transfer,1708.04,AUD,false
1050903,2025-02-15,1064,deposit,7210.13,BGN,false
1050904,2025-02-19,101,withdrawal,1221.33,JPY,false
1050905,2025-02-26,476,deposit,1937.52,RON,false
1050906,2025-02-05,3908,deposit,7789.58,NOK,false
1050907,2025-02-01,408,transfer,2218.53,CHF,false
1050908,2025-02-26,4695,deposit,3349.21,SEK,false
1050909,2025-03-10,2242,withdrawal,9599.81,NOK,false
1050910,2025-01-16,4179,deposit,4231.13,NOK,false
1050911,2025-02-15,3193,withdrawal,9041.33,JPY,false
1050912,2025-02-08,4156,transfer,7735.36,AUD,false
1050913,2025-02-20,4040,transfer,4737.08,RON,false
1050914,2025-02-24,4868,transfer,5266.97,BGN,false
1050915,2025-01-13,2856,withdrawal,3051.33,CHF,false
1050916,2025-03-02,2095,withdrawal,118.65,CHF,false
1050917,2025-02-08,428,transfer,6346.19,NOK,false
1050918,2025-03-07,3969,transfer,3121.96,RON,false
1050919,2025-02-26,3852,withdrawal,5834.84,BGN,false
1050920,2025-01-27,839,transfer,7619.49,DKK,false
1050921,2025-03-10,2612,withdrawal,8909.26,HUF,false
1050922,2025-02-10,2231,transfer,5390.56,NOK,false
1050923,2025-01-20,3063,withdrawal,1248.02,BGN,false
1050924,2025-01-24,765,deposit,1627.69,BGN,false
1050925,2025-02-14,898,withdrawal,4697.99,HUF,false
1050926,2025-03-09,3164,deposit,4507.78,PLN,false
1050927,2025-01-30,3798,transfer,2952.99,DKK,false
1050928,2025-03-06,1234,transfer,2291.56,JPY,false
1050929,2025-01-28,496,transfer,7213.18,PLN,false
1050930,2025-02-17,3853,withdrawal,9128.5,GBP,false
1050931,2025-01-30,3862,transfer,2615.83,BGN,false
1050932,2025-01-23,3606,withdrawal,369.35,ISK,false
1050933,2025-02-20,1226,withdrawal,8294.9,AUD,false
1050934,2025-01-29,3936,transfer,3702.11,JPY,false
1050935,2025-02-19,2329,transfer,4258.19,RON,false
1050936,2025-03-08,2967,withdrawal,9248.79,SEK,false
1050937,2025-01-30,30,deposit,7832.82,JPY,false
1050938,2025-01-27,3969,withdrawal,3187.15,RON,false
1050939,2025-02-24,3433,transfer,7261.45,CZK,false
1050940,2025-01-11,2874,transfer,9536.39,HUF,false
1050941,2025-03-09,118,withdrawal,3931.6,PLN,false
1050942,2025-02-05,423,transfer,6839.0,NOK,false
1050943,2025-01-14,3830,transfer,1325.05,SEK,false
1050944,2025-01-10,689,transfer,3508.9,DKK,false
1050945,2025-03-02,4221,transfer,4028.0,ISK,false
1050946,2025-01-10,3350,transfer,5123.41,BGN,false
1050947,2025-01-19,4613,withdrawal,6210.45,JPY,false
1050948,2025-01-20,2748,deposit,1564.75,JPY,false
1050949,2025-01-03,4840,transfer,205.31,AUD,false
1050950,2025-02-07,440,withdrawal,9842.79,CHF,false
1050951,2025-02-20,2761,deposit,3713.76,SEK,false
1050952,2025-02-09,2916,deposit,5585.36,CHF,false
1050953,2025-01-09,649,deposit,5466.58,SEK,false
1050954,2025-01-12,4998,withdrawal,3189.8,GBP,false
1050955,2025-03-10,517,withdrawal,3619.34,AUD,false
1050956,2025-03-06,4857,withdrawal,772.96,PLN,false
1050957,2025-02-24,3946,transfer,1469.11,BGN,false
1050958,2025-02-28,3222,transfer,3618.93,CZK,false
1050959,2025-02-05,4853,deposit,1939.91,TRY,false
1050960,2025-02-12,1796,withdrawal,1354.42,TRY,false
1050961,2025-01-29,1385,withdrawal,3335.97,AUD,false
1050962,2025-02-23,4107,withdrawal,3932.36,SEK,false
1050963,2025-01-24,4887,withdrawal,4177.74,BGN,false
1050964,2025-02-23,2276,withdrawal,6550.24,CHF,false
1050965,2025-01-12,1209,withdrawal,5838.64,DKK,false
1050966,2025-01-24,3255,transfer,7979.0,AUD,false
1050967,2025-02-04,2643,transfer,4525.85,JPY,false
1050968,2025-02-03,1735,transfer,2685.82,DKK,false
1050969,2025-01-30,4454,transfer,2403.7,JPY,false
1050970,2025-03-07,4924,deposit,3974.61,TRY,false
1050971,2025-01-05,332,withdrawal,4378.75,CHF,false
1050972,2025-02-26,1305,withdrawal,7313.89,DKK,false
1050973,2025-02-06,701,deposit,7599.01,GBP,false
1050974,2025-02-17,1677,transfer,2458.62,TRY,false
1050975,2025-01-10,4069,deposit,1671.02,RON,false
1050976,2025-01-11,1071,deposit,218.77,CHF,false
1050977,2025-01-25,54,transfer,9768.2,CHF,false
1050978,2025-01-24,3106,deposit,6685.04,PLN,false
1050979,2025-02-22,2847,withdrawal,2909.94,CZK,false
1050980,2025-01-03,3462,deposit,5334.94,JPY,false
1050981,2025-01-05,2003,deposit,3602.22,CHF,false
1050982,2025-02-20,3071,transfer,5088.8,BGN,false
1050983,2025-01-22,2848,transfer,1515.8,JPY,false
1050984,2025-01-28,86,withdrawal,9458.38,TRY,false
1050985,2025-01-16,894,deposit,1083.02,NOK,false
1050986,2025-01-21,3279,transfer,111.02,JPY,false
1050987,2025-02-18,2953,deposit,9250.9,TRY,false
1050988,2025-02-17,4203,transfer,4535.88,NOK,false
1050989,2025-01-14,357,deposit,6068.48,GBP,false
1050990,2025-01-05,3665,withdrawal,5080.65,SEK,false
1050991,2025-01-28,2538,deposit,5802.44,CHF,false
1050992,2025-01-06,2917,deposit,9991.47,JPY,false
1050993,2025-02-19,3049,withdrawal,1528.45,PLN,false
1050994,2025-01-31,1026,deposit,8485.27,AUD,false
1050995,2025-01-04,4110,transfer,9350.63,SEK,false
1050996,2025-01-12,4208,withdrawal,287.6,TRY,false
1050997,2025-03-08,2101,transfer,1941.93,TRY,false
1050998,2025-01-07,705,deposit,1534.22,CHF,false
1050999,2025-01-09,2458,withdrawal,2693.76,TRY,false
1051000,2025-02-19,3264,deposit,2205.95,CHF,false
1051001,2025-01-17,2571,deposit,3218.14,TRY,false
1051002,2025-01-26,3941,withdrawal,1270.71,RON,false
1051003,2025-01-25,2166,withdrawal,3029.17,ISK,false
1051004,2025-01-16,4992,deposit,1803.46,CZK,false
1051005,2025-03-08,2444,deposit,9296.77,BGN,false
1051006,2025-02-19,1813,withdrawal,4558.2,ISK,false
1051007,2025-02-20,3252,transfer,8248.46,GBP,false
1051008,2025-03-03,1991,transfer,651.24,RON,false
1051009,2025-02-21,1667,withdrawal,2841.21,SEK,false
1051010,2025-01-13,3773,deposit,216.46,HUF,false
1051011,2025-01-28,4278,withdrawal,4233.4,DKK,false
1051012,2025-02-12,773,withdrawal,4742.17,JPY,false
1051013,2025-01-29,899,deposit,7361.8,AUD,false
1051014,2025-01-27,566,transfer,2201.23,HUF,false
1051015,2025-03-02,3846,transfer,1976.88,RON,false
1051016,2025-01-10,3547,transfer,102.46,DKK,false
1051017,2025-01-27,3991,withdrawal,1732.81,CZK,false
1051018,2025-03-02,680,transfer,6778.91,PLN,false
1051019,2025-01-10,2460,transfer,5278.87,SEK,false
1051020,2025-01-18,240,deposit,5981.1,JPY,false
1051021,2025-02-21,3119,deposit,1529.61,AUD,false
1051022,2025-01-14,2812,transfer,9557.21,SEK,false
1051023,2025-01-29,2107,transfer,136.19,CHF,false
1051024,2025-01-08,2096,transfer,6913.25,CHF,false
1051025,2025-02-03,1832,withdrawal,4637.89,DKK,false
1051026,2025-02-13,2889,transfer,5702.75,HUF,false
1051027,2025-01-22,2338,withdrawal,573.22,DKK,false
1051028,2025-02-12,3409,withdrawal,5882.73,ISK,false
1051029,2025-01-15,1401,withdrawal,7565.1,ISK,false
1051030,2025-01-06,3249,withdrawal,8793.77,ISK,false
1051031,2025-01-12,4125,deposit,8283.16,HUF,false
1051032,2025-01-04,3865,deposit,9499.71,JPY,false
1051033,2025-02-03,372,deposit,7376.22,GBP,false
1051034,2025-02-04,653,deposit,2001.45,CZK,false
1051035,2025-01-27,3179,deposit,8481.43,PLN,false
1051036,2025-02-11,4237,deposit,3307.84,BGN,false
1051037,2025-01-19,1222,transfer,3632.07,PLN,false
1051038,2025-03-10,2492,deposit,3801.55,ISK,false
1051039,2025-01-02,1707,withdrawal,4011.99,BGN,false
1051040,2025-02-08,3614,deposit,4202.71,CZK,false
1051041,2025-02-16,3880,transfer,4505.74,SEK,false
1051042,2025-01-02,4111,transfer,8122.29,SEK,false
1051043,2025-02-20,4202,deposit,1141.28,TRY,false
1051044,2025-03-03,115,transfer,3536.26,TRY,false
1051045,2025-03-02,3807,deposit,1902.01,AUD,false
1051046,2025-02-15,4141,deposit,323.46,RON,false
1051047,2025-01-23,2309,transfer,1272.5,AUD,false
1051048,2025-02-04,3163,deposit,6440.45,NOK,false
1051049,2025-02-04,1068,withdrawal,4215.87,CHF,false
1051050,2025-02-06,4877,deposit,5267.98,ISK,false
1051051,2025-01-22,2648,withdrawal,9806.79,JPY,false
1051052,2025-02-01,2330,withdrawal,7978.31,CZK,false
1051053,2025-02-08,350,transfer,5342.92,BGN,false
1051054,2025-01-31,4200,withdrawal,5716.94,ISK,false
1051055,2025-01-12,4063,transfer,9676.74,CZK,false
1051056,2025-02-16,215,withdrawal,1527.57,BGN,false
1051057,2025-01-04,2138,transfer,5580.22,DKK,false
1051058,2025-03-03,3718,transfer,133.97,TRY,false
1051059,2025-02-23,4233,deposit,4643.76,PLN,false
1051060,2025-01-10,3866,transfer,5102.33,CHF,false
1051061,2025-01-02,2902,transfer,4989.47,PLN,false
1051062,2025-02-15,4560,withdrawal,1136.06,HUF,false
1051063,2025-03-09,2540,deposit,7053.76,GBP,false
1051064,2025-02-25,1520,withdrawal,562.59,HUF,false
1051065,2025-01-03,4948,deposit,9813.54,CHF,false
1051066,2025-02-28,1531,deposit,8105.99,JPY,false
1051067,2025-01-07,2558,withdrawal,1657.96,SEK,false
1051068,2025-02-08,1982,withdrawal,5797.83,RON,false
1051069,2025-02-20,1888,withdrawal,3334.98,ISK,false
1051070,2025-02-16,1755,withdrawal,9759.59,BGN,false
1051071,2025-01-12,1684,deposit,273.85,AUD,false
1051072,2025-02-16,1424,deposit,9245.03,CHF,false
1051073,2025-01-30,1214,withdrawal,6244.87,PLN,false
1051074,2025-01-17,3694,deposit,5977.75,CHF,false
1051075,2025-01-13,4245,deposit,2048.8,BGN,false
1051076,2025-01-03,3655,transfer,825.63,CZK,false
1051077,2025-02-01,2380,deposit,1729.68,AUD,false
1051078,2025-03-07,2483,deposit,4027.57,CHF,false
1051079,2025-01-23,538,transfer,776.83,GBP,false
1051080,2025-01-10,3068,deposit,6714.93,ISK,false
1051081,2025-01-31,2564,withdrawal,9405.34,BGN,false
1051082,2025-01-28,3359,transfer,464.57,CZK,false
1051083,2025-01-23,3106,deposit,6794.14,HUF,false
1051084,2025-01-02,3135,transfer,7541.78,CZK,false
1051085,2025-03-04,2281,transfer,8106.38,JPY,false
1051086,2025-03-02,2682,withdrawal,7379.94,GBP,false
1051087,2025-01-02,3816,transfer,4037.65,RON,false
1051088,2025-02-12,713,transfer,8983.46,CZK,false
1051089,2025-03-03,3000,withdrawal,8455.76,RON,false
1051090,2025-01-15,3633,transfer,9099.14,TRY,false
1051091,2025-01-05,94,transfer,7892.77,RON,false
1051092,2025-01-12,897,deposit,5963.12,TRY,false
1051093,2025-02-02,3642,transfer,4919.17,RON,false
1051094,2025-01-07,4014,deposit,5367.3,ISK,false
1051095,2025-01-08,2568,deposit,1382.05,CHF,false
1051096,2025-02-10,1804,withdrawal,4481.94,PLN,false
1051097,2025-03-02,1730,transfer,5219.48,JPY,false
1051098,2025-01-23,71,transfer,6751.88,SEK,false
1051099,2025-03-07,4073,deposit,1984.5,ISK,false
1051100,2025-02-12,3088,deposit,6199.43,RON,false
1051101,2025-01-28,1504,withdrawal,9953.51,GBP,false
1051102,2025-02-12,483,deposit,2345.16,DKK,false
1051103,2025-01-02,53,transfer,6186.23,HUF,false
1051104,2025-02-04,1868,deposit,3442.29,ISK,false
1051105,2025-01-02,1227,deposit,7314.08,GBP,false
1051106,2025-03-09,3926,transfer,4060.53,ISK,false
1051107,2025-02-06,2904,withdrawal,1603.33,BGN,false
1051108,2025-01-29,902,withdrawal,5637.74,TRY,false
1051109,2025-02-22,749,transfer,3454.95,NOK,false
1051110,2025-01-04,4696,transfer,4062.06,PLN,false
1051111,2025-02-18,2641,withdrawal,4264.99,SEK,false
1051112,2025-01-28,734,withdrawal,6227.16,NOK,false
1051113,2025-02-10,1447,deposit,7233.43,HUF,false
1051114,2025-01-14,3164,withdrawal,9675.61,PLN,false
1051115,2025-02-12,290,deposit,8932.06,PLN,false
1051116,2025-03-05,3838,withdrawal,7475.67,TRY,false
1051117,2025-03-09,1208,withdrawal,1677.0,BGN,false
1051118,2025-03-09,2877,withdrawal,375.02,AUD,false
1051119,2025-01-28,2887,deposit,6016.26,PLN,false
1051120,2025-01-02,1090,withdrawal,4465.27,TRY,false
1051121,2025-02-08,772,transfer,3851.14,NOK,false
1051122,2025-02-14,754,deposit,7578.93,DKK,false
1051123,2025-01-06,208,transfer,1911.98,NOK,false
1051124,2025-03-05,4634,deposit,845.62,PLN,false
1051125,2025-02-15,4565,transfer,5385.1,SEK,false
1051126,2025-01-17,2337,withdrawal,3898.05,DKK,false
1051127,2025-01-22,4701,deposit,6092.68,TRY,false
1051128,2025-02-16,4008,withdrawal,9512.07,HUF,false
1051129,2025-01-12,2389,deposit,5692.19,HUF,false
1051130,2025-01-09,4276,transfer,8957.16,CZK,false
1051131,2025-02-16,116,deposit,4932.76,NOK,false
1051132,2025-01-31,2555,withdrawal,9204.02,JPY,false
1051133,2025-03-09,3526,deposit,7238.04,AUD,false
1051134,2025-02-27,212,transfer,8658.49,GBP,false
1051135,2025-01-01,2150,withdrawal,6425.69,DKK,false
1051136,2025-02-08,866,transfer,7033.62,RON,false
1051137,2025-02-20,4344,transfer,889.78,JPY,false
1051138,2025-02-13,4073,transfer,1153.77,ISK,false
1051139,2025-02-13,1540,transfer,2001.06,TRY,false
1051140,2025-02-17,2204,deposit,8254.85,DKK,false
1051141,2025-01-07,240,withdrawal,1251.17,NOK,false
1051142,2025-01-12,3514,transfer,9221.02,HUF,false
1051143,2025-02-15,4262,deposit,6498.7,PLN,false
1051144,2025-01-21,2931,deposit,9403.92,NOK,false
1051145,2025-01-05,274,deposit,7934.04,JPY,false
1051146,2025-01-19,4686,withdrawal,5173.72,ISK,false
1051147,2025-02-23,3637,deposit,1970.72,AUD,false
1051148,2025-01-23,1556,transfer,6512.11,GBP,false
1051149,2025-02-26,112,withdrawal,3910.4,AUD,false
1051150,2025-02-16,2121,transfer,6091.48,HUF,false
1051151,2025-02-13,993,withdrawal,1518.88,TRY,false
1051152,2025-01-27,4287,withdrawal,4638.91,NOK,false
1051153,2025-02-23,1,deposit,7674.1,CHF,false
1051154,2025-03-03,2041,transfer,9209.02,BGN,false
1051155,2025-02-18,2137,transfer,5369.93,AUD,false
1051156,2025-03-01,4967,withdrawal,7218.48,CZK,false
1051157,2025-03-02,4057,withdrawal,883.23,NOK,false
1051158,2025-02-24,1190,withdrawal,8994.88,JPY,false
1051159,2025-02-18,3945,transfer,8016.64,PLN,false
1051160,2025-02-24,2607,deposit,1693.63,CHF,false
1051161,2025-03-02,2731,transfer,482.14,JPY,false
1051162,2025-02-26,4149,deposit,668.23,NOK,false
1051163,2025-03-08,246,transfer,1380.14,NOK,false
1051164,2025-02-20,174,withdrawal,6478.89,RON,false
1051165,2025-01-11,4567,withdrawal,6721.77,JPY,false
1051166,2025-02-26,4693,deposit,3352.38,TRY,false
1051167,2025-01-25,981,withdrawal,116.14,AUD,false
1051168,2025-01-25,1807,deposit,7587.14,TRY,false
1051169,2025-03-08,1713,transfer,1595.4,PLN,false
1051170,2025-02-20,1911,transfer,47.37,AUD,false
1051171,2025-03-03,3623,transfer,4886.01,TRY,false
1051172,2025-01-01,2526,transfer,7661.87,AUD,false
1051173,2025-02-06,1202,transfer,8505.3,TRY,false
1051174,2025-01-24,4150,withdrawal,4013.76,CZK,false
1051175,2025-02-02,3806,transfer,7994.36,DKK,false
1051176,2025-01-17,2539,withdrawal,6825.76,DKK,false
1051177,2025-03-05,57,deposit,6519.38,AUD,false
1051178,2025-02-21,3256,deposit,4627.06,SEK,false
1051179,2025-01-10,1645,transfer,4169.45,AUD,false
1051180,2025-01-22,870,deposit,9117.18,TRY,false
1051181,2025-01-05,4357,deposit,1345.05,AUD,false
1051182,2025-03-02,715,deposit,5323.86,AUD,false
1051183,2025-02-22,198,withdrawal,6957.25,RON,false
1051184,2025-01-04,3638,deposit,7260.89,GBP,false
1051185,2025-01-10,4136,deposit,872.12,CZK,false
1051186,2025-02-23,4661,transfer,1391.5,TRY,false
1051187,2025-02-27,2523,deposit,2942.57,GBP,false
1051188,2025-02-01,3753,deposit,4976.25,NOK,false
1051189,2025-02-16,3982,withdrawal,3502.88,JPY,false
1051190,2025-02-13,4191,deposit,8505.47,CHF,false
1051191,2025-02-28,1497,deposit,7290.53,CZK,false
1051192,2025-01-19,459,transfer,8063.16,GBP,false
1051193,2025-02-02,4141,transfer,8972.47,DKK,false
1051194,2025-01-15,2779,deposit,4157.63,GBP,false
1051195,2025-02-06,856,transfer,6609.95,PLN,false
1051196,2025-01-01,4688,withdrawal,2370.84,PLN,false
1051197,2025-03-06,1352,deposit,6583.69,CZK,false
1051198,2025-01-12,3384,deposit,998.66,CZK,false
1051199,2025-01-12,2495,deposit,6207.89,PLN,false
1051200,2025-01-06,4285,deposit,9625.46,HUF,false
1051201,2025-01-17,2776,withdrawal,9883.67,GBP,false
1051202,2025-02-28,1604,withdrawal,4823.59,SEK,false
1051203,2025-01-24,3859,transfer,6806.4,NOK,false
1051204,2025-01-24,3648,withdrawal,6027.57,HUF,false
1051205,2025-01-25,3533,withdrawal,5886.15,ISK,false
1051206,2025-01-12,1792,deposit,5016.25,JPY,false
1051207,2025-03-09,2158,withdrawal,5673.78,SEK,false
1051208,2025-01-11,2160,deposit,879.4,PLN,false
1051209,2025-02-04,2027,transfer,1759.14,CZK,false
1051210,2025-03-10,2998,withdrawal,4562.71,NOK,false
1051211,2025-02-24,2917,withdrawal,1758.3,TRY,false
1051212,2025-01-22,3562,deposit,5029.25,SEK,false
1051213,2025-01-07,4749,deposit,4254.93,RON,false
1051214,2025-03-10,1278,withdrawal,1789.1,AUD,false
1051215,2025-02-28,1198,withdrawal,1344.43,CHF,false
1051216,2025-03-02,2588,withdrawal,824.62,CZK,false
1051217,2025-02-23,3715,deposit,3583.9,GBP,false
1051218,2025-01-16,3834,withdrawal,3725.84,SEK,false
1051219,2025-01-27,2386,transfer,42.45,ISK,false
1051220,2025-02-27,1233,deposit,4885.19,ISK,false
1051221,2025-01-16,3594,deposit,1876.26,CHF,false
1051222,2025-01-26,3555,withdrawal,3254.94,ISK,false
1051223,2025-02-15,650,withdrawal,4127.35,NOK,false
1051224,2025-02-02,2656,withdrawal,8835.02,CHF,false
1051225,2025-02-03,4498,withdrawal,6234.55,AUD,false
1051226,2025-01-05,124,deposit,2914.9,ISK,false
1051227,2025-03-08,3550,deposit,2494.34,RON,false
1051228,2025-02-03,2665,withdrawal,4858.22,DKK,false
1051229,2025-01-26,2322,transfer,8703.47,TRY,false
1051230,2025-03-05,4272,withdrawal,6222.8,ISK,false
1051231,2025-01-05,1646,transfer,5458.47,CZK,false
1051232,2025-01-30,2636,transfer,5511.02,SEK,false
1051233,2025-01-25,2375,withdrawal,3087.16,ISK,false
1051234,2025-02-24,3960,withdrawal,3042.17,SEK,false
1051235,2025-01-29,4075,withdrawal,8965.85,AUD,false
1051236,2025-01-14,1067,transfer,8220.6,AUD,false
1051237,2025-02-12,3099,transfer,3694.42,TRY,false
1051238,2025-01-14,2933,withdrawal,7945.26,BGN,false
1051239,2025-03-04,2997,deposit,8775.31,TRY,false
1051240,2025-01-11,532,deposit,8486.39,PLN,false
1051241,2025-02-03,1986,withdrawal,2154.44,GBP,false
1051242,2025-01-03,1292,transfer,6464.54,NOK,false
1051243,2025-03-02,4494,withdrawal,1129.83,TRY,false
1051244,2025-01-18,4082,deposit,3344.72,BGN,false
1051245,2025-01-23,4434,withdrawal,184.33,NOK,false
1051246,2025-03-01,2268,transfer,1130.13,BGN,false
1051247,2025-01-20,1605,transfer,466.08,BGN,false
1051248,2025-01-04,618,deposit,4672.83,DKK,false
1051249,2025-02-12,827,withdrawal,3396.55,CHF,false
1051250,2025-02-23,35,withdrawal,3696.96,CZK,false
1051251,2025-02-02,3736,deposit,7309.7,SEK,false
1051252,2025-01-12,2821,withdrawal,1318.74,CZK,false
1051253,2025-01-22,1512,transfer,9969.05,RON,false
1051254,2025-01-03,1237,withdrawal,6350.21,SEK,false
1051255,2025-01-02,1061,transfer,7187.93,BGN,false
1051256,2025-01-05,889,deposit,3149.67,RON,false
1051257,2025-01-25,3943,transfer,9006.32,TRY,false
1051258,2025-03-04,4040,transfer,5938.91,BGN,false
1051259,2025-01-13,4922,transfer,7142.54,DKK,false
1051260,2025-01-28,119,deposit,2531.04,TRY,false
1051261,2025-03-04,3332,transfer,9324.79,AUD,false
1051262,2025-02-02,3079,withdrawal,1956.04,DKK,false
1051263,2025-01-10,404,withdrawal,3489.08,TRY,false
1051264,2025-01-07,4706,transfer,1693.43,ISK,false
1051265,2025-03-03,1967,withdrawal,9169.17,CHF,false
1051266,2025-01-02,2949,withdrawal,2261.51,PLN,false
1051267,2025-02-19,567,deposit,3664.72,HUF,false
1051268,2025-01-04,3824,transfer,9924.72,JPY,false
1051269,2025-01-30,2293,deposit,1638.73,ISK,false
1051270,2025-03-09,4259,withdrawal,3554.83,AUD,false
1051271,2025-01-25,3296,withdrawal,6212.09,PLN,false
1051272,2025-02-28,2273,deposit,5774.6,JPY,false
1051273,2025-01-20,2778,transfer,2205.15,ISK,false
1051274,2025-01-14,2611,deposit,8430.22,AUD,false
1051275,2025-01-03,2827,withdrawal,6300.55,SEK,false
