account_id,customer_id,account_type,account_opening_date,has_date_parsing_error
2508,2508,current,2023-04-09,false
2509,2509,savings,2007-07-25,false
2510,2510,current,1996-12-17,false
2511,2511,current,2020-08-12,false
2512,2512,savings,2021-04-10,false
2513,2513,current,2002-09-02,false
2514,2514,current,2008-02-17,false
2515,2515,savings,2021-07-21,false
2516,2516,current,2024-07-13,false
2517,2517,savings,2003-03-04,false
2518,2518,current,2022-09-27,false
2519,2519,savings,2015-11-25,false
2520,2520,current,2018-03-15,false
2521,2521,current,2007-04-06,false
2522,2522,savings,2021-06-04,false
2523,2523,current,1999-06-17,false
2524,2524,current,2013-12-01,false
2525,2525,current,2007-03-24,false
2526,2526,savings,2023-12-03,false
2527,2527,savings,2006-03-01,false
2528,2528,savings,2005-02-24,false
2529,2529,current,2002-04-19,false
2530,2530,savings,1995-06-13,false
2531,2531,current,2024-08-19,false
2532,2532,savings,2023-04-09,false
2533,2533,savings,2015-03-20,false
2534,2534,savings,2002-10-10,false
2535,2535,savings,2005-10-06,false
2536,2536,current,2002-12-20,false
2537,2537,savings,2015-08-03,false
2538,2538,current,1996-12-20,false
2539,2539,savings,2003-07-25,false
2540,2540,current,2001-09-18,false
2541,2541,current,2013-09-01,false
2542,2542,savings,2012-11-17,false
2543,2543,current,1999-05-06,false
2544,2544,current,2003-09-07,false
2545,2545,savings,1999-04-22,false
2546,2546,savings,2019-04-04,false
2547,2547,savings,2002-12-20,false
2548,2548,current,2020-04-01,false
2549,2549,savings,2003-10-01,false
2550,2550,savings,1999-09-24,false
2551,2551,current,2009-03-28,false
2552,2552,savings,1998-03-24,false
2553,2553,savings,2016-08-12,false
2554,2554,current,2010-08-19,false
2555,2555,savings,2012-11-15,false
2556,2556,current,2002-10-20,false
2557,2557,savings,2002-02-18,false
2558,2558,current,2008-11-20,false
2559,2559,current,2005-05-20,false
2560,2560,savings,2013-02-02,false
2561,2561,savings,2014-10-06,false
2562,2562,current,2001-03-07,false
2563,2563,current,2003-07-16,false
2564,2564,current,2024-10-21,false
2565,2565,savings,2006-05-13,false
2566,2566,current,2006-01-21,false
2567,2567,current,2019-04-14,false
2568,2568,savings,2013-03-25,false
2569,2569,savings,2004-02-18,false
2570,2570,current,2010-05-19,false
2571,2571,current,2001-11-13,false
2572,2572,current,2022-09-04,false
2573,2573,savings,2008-01-01,false
2574,2574,savings,1995-10-07,false
2575,2575,current,1995-03-20,false
2576,2576,savings,2004-03-12,false
2577,2577,savings,2024-07-20,false
2578,2578,savings,1999-10-19,false
2579,2579,savings,2002-08-14,false
2580,2580,savings,2011-02-06,false
2581,2581,savings,2000-04-04,false
2582,2582,current,1998-09-16,false
2583,2583,current,2019-08-16,false
2584,2584,savings,1995-03-23,false
2585,2585,current,2008-10-19,false
2586,2586,current,2010-02-08,false
2587,2587,current,2010-08-16,false
2588,2588,savings,2006-01-14,false
2589,2589,savings,2003-09-18,false
2590,2590,current,2013-09-23,false
2591,2591,current,1995-06-23,false
2592,2592,current,2015-03-07,false
2593,2593,current,2000-11-21,false
2594,2594,current,2014-02-03,false
2595,2595,current,2023-06-15,false
2596,2596,savings,2005-09-09,false
2597,2597,current,1995-04-28,false
2598,2598,savings,2014-11-06,false
2599,2599,current,1996-08-18,false
2600,2600,current,2015-01-08,false
2601,2601,current,1995-09-21,false
2602,2602,savings,2009-08-13,false
2603,2603,savings,2011-04-06,false
2604,2604,current,2022-01-19,false
2605,2605,savings,2002-10-26,false
2606,2606,savings,2006-11-18,false
2607,2607,savings,2010-08-19,false
2608,2608,current,2015-07-23,false
2609,2609,current,2020-05-11,false
2610,2610,current,2019-02-22,false
2611,2611,savings,2012-07-10,false
2612,2612,savings,2001-03-20,false
2613,2613,current,2017-11-16,false
2614,2614,current,2006-04-16,false
2615,2615,savings,2015-08-15,false
2616,2616,current,2011-10-27,false
2617,2617,current,2021-07-27,false
2618,2618,current,2016-05-27,false
2619,2619,current,2015-07-27,false
2620,2620,savings,2010-08-06,false
2621,2621,current,2006-10-06,false
2622,2622,current,1996-10-03,false
2623,2623,savings,2008-07-02,false
2624,2624,savings,2021-11-03,false
2625,2625,current,2018-05-26,false
2626,2626,current,1999-11-06,false
2627,2627,savings,2021-02-10,false
2628,2628,current,2024-01-02,false
2629,2629,savings,2003-11-28,false
2630,2630,current,2003-06-27,false
2631,2631,current,2024-10-10,false
2632,2632,current,1996-07-13,false
2633,2633,current,2014-06-02,false
2634,2634,current,2023-01-02,false
2635,2635,current,2024-01-23,false
2636,2636,savings,2006-12-09,false
2637,2637,savings,2002-12-21,false
2638,2638,current,2003-03-02,false
2639,2639,savings,1999-04-12,false
2640,2640,savings,2002-05-13,false
2641,2641,savings,2017-11-19,false
2642,2642,current,2022-07-19,false
2643,2643,savings,2003-12-27,false
2644,2644,savings,2005-05-18,false
2645,2645,savings,2016-10-20,false
2646,2646,current,2007-11-07,false
2647,2647,current,2023-05-07,false
2648,2648,savings,2014-10-15,false
2649,2649,current,2022-06-28,false
2650,2650,current,2006-09-12,false
2651,2651,current,2019-05-05,false
2652,2652,current,1998-12-13,false
2653,2653,savings,2014-10-27,false
2654,2654,current,1999-08-24,false
2655,2655,savings,2001-06-11,false
2656,2656,savings,2002-05-08,false
2657,2657,current,2023-07-02,false
2658,2658,current,2010-08-01,false
2659,2659,current,1995-03-20,false
2660,2660,savings,2015-04-05,false
2661,2661,current,2023-10-11,false
2662,2662,current,2008-09-09,false
2663,2663,current,2013-10-19,false
2664,2664,savings,2010-12-23,false
2665,2665,current,1998-03-08,false
2666,2666,savings,2000-06-19,false
2667,2667,current,2020-02-06,false
2668,2668,current,2001-12-10,false
2669,2669,current,1995-11-17,false
2670,2670,current,2021-12-25,false
2671,2671,savings,2004-05-21,false
2672,2672,savings,2012-10-02,false
2673,2673,savings,2009-06-22,false
2674,2674,savings,2003-08-04,false
2675,2675,current,1999-10-24,false
2676,2676,savings,2005-07-08,false
2677,2677,current,2002-07-22,false
2678,2678,savings,2006-07-26,false
2679,2679,savings,2006-11-24,false
2680,2680,current,2017-06-08,false
2681,2681,current,2001-11-24,false
2682,2682,current,2023-04-20,false
2683,2683,savings,1999-01-02,false
2684,2684,savings,2018-02-05,false
2685,2685,current,2014-03-08,false
2686,2686,savings,2016-08-18,false
2687,2687,current,2012-11-24,false
2688,2688,current,2009-11-23,false
2689,2689,current,1996-01-28,false
2690,2690,savings,2012-05-26,false
2691,2691,current,2008-05-07,false
2692,2692,current,2021-11-13,false
2693,2693,current,2018-01-15,false
2694,2694,savings,2006-04-10,false
2695,2695,savings,2010-07-09,false
2696,2696,current,2011-12-08,false
2697,2697,savings,2023-11-14,false
2698,2698,savings,2016-09-01,false
2699,2699,savings,2002-12-09,false
2700,2700,savings,2006-05-20,false
2701,2701,savings,2021-03-25,false
2702,2702,savings,2001-10-26,false
2703,2703,savings,1995-02-19,false
2704,2704,current,2003-04-02,false
2705,2705,savings,2022-09-13,false
2706,2706,current,2016-05-01,false
2707,2707,current,2009-12-21,false
2708,2708,savings,2017-07-03,false
2709,2709,current,1996-02-19,false
2710,2710,current,2010-08-05,false
2711,2711,current,2021-11-25,false
2712,2712,current,2020-09-28,false
2713,2713,savings,2017-03-15,false
2714,2714,savings,2002-08-22,false
2715,2715,current,2005-01-14,false
2716,2716,current,2014-12-02,false
2717,2717,current,2007-01-02,false
2718,2718,savings,2011-05-20,false
2719,2719,current,2019-04-11,false
2720,2720,savings,2004-12-12,false
2721,2721,savings,2005-07-25,false
2722,2722,current,2015-05-09,false
2723,2723,current,2018-12-18,false
2724,2724,savings,2016-12-21,false
2725,2725,current,1998-06-01,false
2726,2726,current,2001-04-19,false
2727,2727,current,2018-09-04,false
2728,2728,savings,2013-07-19,false
2729,2729,current,1998-04-18,false
2730,2730,savings,2014-08-10,false
2731,2731,current,2024-04-25,false
2732,2732,savings,2003-11-02,false
2733,2733,savings,2007-05-08,false
2734,2734,current,2009-07-26,false
2735,2735,savings,2014-10-11,false
2736,2736,current,2004-01-26,false
2737,2737,current,2012-02-26,false
2738,2738,current,2012-06-27,false
2739,2739,current,2016-09-07,false
2740,2740,current,2016-06-14,false
2741,2741,current,2021-08-08,false
2742,2742,savings,1996-03-01,false
2743,2743,savings,2010-11-09,false
2744,2744,current,2003-01-16,false
2745,2745,savings,2012-09-19,false
2746,2746,current,1996-12-20,false
2747,2747,current,2012-11-16,false
2748,2748,savings,2005-06-18,false
2749,2749,savings,2022-04-09,false
2750,2750,current,1996-12-24,false
2751,2751,current,1998-03-23,false
2752,2752,current,2014-08-18,false
2753,2753,current,2000-04-22,false
2754,2754,savings,2002-12-05,false
2755,2755,savings,2001-08-21,false
2756,2756,current,2021-05-16,false
2757,2757,savings,1997-01-09,false
2758,2758,savings,2003-07-07,false
2759,2759,savings,2018-01-05,false
2760,2760,savings,2013-04-02,false
2761,2761,current,2021-06-22,false
2762,2762,current,2016-11-11,false
2763,2763,current,2021-04-24,false
2764,2764,savings,1995-12-22,false
2765,2765,savings,2017-08-15,false
2766,2766,current,2023-01-12,false
2767,2767,current,2005-03-12,false
2768,2768,current,2023-06-01,false
2769,2769,current,2003-08-01,false
2770,2770,savings,2004-05-09,false
2771,2771,current,2024-09-22,false
2772,2772,current,1996-09-28,false
2773,2773,current,2019-05-21,false
2774,2774,savings,2021-12-08,false
2775,2775,savings,2022-04-07,false
2776,2776,current,1995-09-22,false
2777,2777,savings,1998-02-22,false
2778,2778,savings,2001-11-07,false
2779,2779,current,2021-08-07,false
2780,2780,current,2012-04-02,false
2781,2781,savings,1996-08-22,false
2782,2782,current,2008-06-21,false
2783,2783,savings,2017-08-18,false
2784,2784,savings,2018-03-07,false
2785,2785,savings,1995-01-21,false
2786,2786,savings,2016-11-24,false
2787,2787,current,2021-06-27,false
2788,2788,current,2012-03-23,false
2789,2789,current,2003-10-13,false
2790,2790,current,1996-09-03,false
2791,2791,savings,2006-01-28,false
2792,2792,savings,2013-11-15,false
2793,2793,savings,2018-09-28,false
2794,2794,savings,2010-10-03,false
2795,2795,current,2002-03-02,false
2796,2796,savings,1995-09-26,false
2797,2797,savings,1998-07-21,false
2798,2798,current,2004-04-02,false
2799,2799,current,2003-11-28,false
2800,2800,savings,2009-08-07,false
2801,2801,savings,2020-10-18,false
2802,2802,current,2009-12-26,false
2803,2803,current,2019-02-07,false
2804,2804,current,2017-12-27,false
2805,2805,savings,2016-12-11,false
2806,2806,savings,2004-05-07,false
2807,2807,savings,1996-09-20,false
2808,2808,current,2006-04-07,false
2809,2809,current,2023-06-17,false
2810,2810,current,2019-05-08,false
2811,2811,savings,2022-05-17,false
2812,2812,savings,2024-01-14,false
2813,2813,current,2013-02-07,false
2814,2814,current,2013-05-24,false
2815,2815,current,2003-01-03,false
2816,2816,savings,2003-04-24,false
2817,2817,savings,1997-02-17,false
2818,2818,current,2003-10-09,false
2819,2819,current,1998-03-14,false
2820,2820,savings,2006-09-06,false
2821,2821,current,2012-10-06,false
2822,2822,current,2005-04-01,false
2823,2823,current,2000-11-16,false
2824,2824,savings,2021-06-17,false
2825,2825,savings,2023-02-24,false
2826,2826,savings,2007-11-14,false
2827,2827,savings,2004-12-01,false
2828,2828,savings,2006-04-23,false
2829,2829,savings,2004-02-08,false
2830,2830,savings,2022-04-22,false
2831,2831,current,2000-01-26,false
2832,2832,current,1999-11-02,false
2833,2833,savings,1995-05-17,false
2834,2834,current,2014-02-07,false
2835,2835,savings,2010-10-09,false
2836,2836,savings,2000-10-19,false
2837,2837,savings,2015-07-24,false
2838,2838,current,2018-11-12,false
2839,2839,savings,2014-01-02,false
2840,2840,current,2021-07-28,false
2841,2841,savings,2024-12-09,false
2842,2842,current,2008-05-25,false
2843,2843,savings,2017-10-14,false
2844,2844,current,2010-01-15,false
2845,2845,savings,2004-03-08,false
2846,2846,current,2006-03-23,false
2847,2847,current,2015-05-22,false
2848,2848,current,1996-09-07,false
2849,2849,savings,2000-02-22,false
2850,2850,current,1995-12-01,false
2851,2851,savings,2004-12-01,false
2852,2852,savings,2002-05-21,false
2853,2853,current,2005-11-27,false
2854,2854,current,2016-05-04,false
2855,2855,current,1996-02-22,false
2856,2856,current,2021-08-09,false
2857,2857,savings,2006-11-13,false
2858,2858,current,2006-06-22,false
2859,2859,current,1998-08-02,false
2860,2860,savings,2006-02-22,false
2861,2861,current,2020-06-25,false
2862,2862,savings,1999-05-04,false
2863,2863,current,1996-05-15,false
2864,2864,current,2000-11-26,false
2865,2865,current,2021-10-24,false
2866,2866,current,2013-10-08,false
2867,2867,savings,2012-04-25,false
2868,2868,current,2009-08-06,false
2869,2869,savings,2012-06-23,false
2870,2870,savings,2012-01-20,false
2871,2871,current,2004-12-04,false
2872,2872,current,2008-10-27,false
2873,2873,current,2021-07-15,false
2874,2874,current,2006-07-14,false
2875,2875,current,2014-04-11,false
2876,2876,savings,2010-08-16,false
2877,2877,savings,2007-01-09,false
2878,2878,current,2007-06-27,false
2879,2879,current,2014-09-02,false
2880,2880,savings,2020-03-19,false
2881,2881,savings,2017-12-09,false
2882,2882,current,2022-05-07,false
2883,2883,savings,2024-08-01,false
2884,2884,current,2019-05-28,false
2885,2885,savings,2005-11-23,false
2886,2886,current,1998-06-12,false
2887,2887,current,2000-05-18,false
2888,2888,current,1996-12-09,false
2889,2889,savings,2001-03-09,false
2890,2890,savings,1995-06-23,false
2891,2891,savings,2020-09-15,false
2892,2892,savings,1998-05-12,false
2893,2893,current,2019-06-21,false
2894,2894,current,1997-03-14,false
2895,2895,savings,2007-06-07,false
2896,2896,savings,2001-11-20,false
2897,2897,current,2017-08-08,false
2898,2898,current,2000-12-13,false
2899,2899,savings,2004-06-23,false
2900,2900,savings,2007-02-01,false
2901,2901,savings,2003-08-12,false
2902,2902,current,2003-01-19,false
2903,2903,current,2015-10-16,false
2904,2904,current,2008-12-17,false
2905,2905,current,2012-04-10,false
2906,2906,savings,2018-08-12,false
2907,2907,current,2010-07-18,false
2908,2908,savings,2008-11-28,false
2909,2909,current,2007-06-08,false
2910,2910,savings,2002-04-13,false
2911,2911,savings,1996-08-14,false
2912,2912,current,2019-01-04,false
2913,2913,savings,1997-09-22,false
2914,2914,savings,1995-01-03,false
2915,2915,current,1995-12-11,false
2916,2916,savings,2002-09-14,false
2917,2917,current,2017-10-18,false
2918,2918,current,1997-12-22,false
2919,2919,current,2008-08-08,false
2920,2920,savings,2007-02-07,false
2921,2921,savings,2015-07-27,false
2922,2922,current,2002-07-01,false
2923,2923,current,2021-12-02,false
2924,2924,savings,2004-09-04,false
2925,2925,current,2011-05-12,false
2926,2926,current,2021-08-19,false
2927,2927,current,2008-09-04,false
2928,2928,savings,1995-12-19,false
2929,2929,savings,2008-12-23,false
2930,2930,savings,2015-06-19,false
2931,2931,current,2010-11-23,false
2932,2932,current,2007-04-06,false
2933,2933,current,2018-01-01,false
2934,2934,current,1997-12-25,false
2935,2935,savings,2003-02-10,false
2936,2936,savings,2006-09-07,false
2937,2937,current,2018-12-28,false
2938,2938,savings,2020-05-10,false
2939,2939,current,2000-10-07,false
2940,2940,current,2003-05-03,false
2941,2941,savings,2007-10-17,false
2942,2942,savings,2011-02-07,false
2943,2943,current,1995-08-14,false
2944,2944,current,1996-11-18,false
2945,2945,savings,2012-01-25,false
2946,2946,savings,2024-10-15,false
2947,2947,savings,1998-10-09,false
2948,2948,current,2015-08-20,false
2949,2949,savings,2017-07-28,false
2950,2950,savings,2024-08-11,false
2951,2951,savings,2006-07-05,false
2952,2952,current,2015-02-23,false
2953,2953,savings,1997-11-12,false
2954,2954,savings,1998-05-10,false
2955,2955,savings,2015-02-12,false
2956,2956,savings,2007-01-14,false
2957,2957,current,2007-11-28,false
2958,2958,savings,2010-01-22,false
2959,2959,current,2011-03-28,false
2960,2960,savings,2018-02-01,false
2961,2961,savings,2009-11-03,false
2962,2962,savings,2015-09-18,false
2963,2963,savings,2021-01-23,false
2964,2964,savings,2008-06-03,false
2965,2965,savings,2001-09-14,false
2966,2966,current,1999-10-13,false
2967,2967,current,2001-07-03,false
2968,2968,current,2007-07-15,false
2969,2969,current,2002-05-13,false
2970,2970,current,2019-06-23,false
2971,2971,savings,2021-02-21,false
2972,2972,savings,2005-11-16,false
2973,2973,savings,2024-04-19,false
2974,2974,savings,2012-09-03,false
2975,2975,current,2004-01-04,false
2976,2976,current,1999-09-07,false
2977,2977,savings,1996-01-21,false
2978,2978,savings,2002-04-16,false
2979,2979,current,2006-05-15,false
2980,2980,current,2005-04-01,false
2981,2981,savings,1999-02-28,false
2982,2982,current,2000-06-14,false
2983,2983,savings,2005-03-05,false
2984,2984,savings,2004-02-08,false
2985,2985,current,2010-07-01,false
2986,2986,current,2009-02-18,false
2987,2987,savings,2009-02-07,false
2988,2988,current,2007-07-28,false
2989,2989,current,2014-03-28,false
2990,2990,savings,2020-03-15,false
2991,2991,savings,2006-05-21,false
2992,2992,savings,2013-09-10,false
2993,2993,current,2006-08-02,false
2994,2994,savings,1997-05-23,false
2995,2995,savings,2007-09-20,false
2996,2996,savings,2024-06-11,false
2997,2997,current,1998-11-14,false
2998,2998,current,2007-08-04,false
2999,2999,savings,2009-01-20,false
3000,3000,current,2012-07-04,false
3001,3001,current,2004-09-18,false
3002,3002,savings,2013-11-21,false
3003,3003,current,1996-10-12,false
3004,3004,current,2011-10-14,false
3005,3005,savings,2017-05-02,false
3006,3006,current,2004-03-17,false
3007,3007,current,1999-09-24,false
3008,3008,current,2008-01-04,false
3009,3009,current,2005-04-05,false
3010,3010,current,2010-04-02,false
3011,3011,savings,2016-03-17,false
3012,3012,savings,2016-06-25,false
3013,3013,current,1999-09-03,false
3014,3014,savings,1999-02-09,false
3015,3015,savings,2017-10-13,false
3016,3016,savings,2015-05-09,false
3017,3017,savings,2013-06-20,false
3018,3018,current,2014-11-04,false
3019,3019,current,1996-03-10,false
3020,3020,current,2012-06-26,false
3021,3021,savings,2013-08-08,false
3022,3022,current,2013-07-23,false
3023,3023,savings,2020-05-11,false
3024,3024,current,1995-05-03,false
3025,3025,current,2016-02-21,false
3026,3026,savings,2010-05-22,false
3027,3027,current,1995-11-25,false
3028,3028,savings,1996-10-23,false
3029,3029,current,2000-08-05,false
3030,3030,savings,2007-09-05,false
3031,3031,savings,2015-09-12,false
3032,3032,savings,2010-07-05,false
3033,3033,current,2015-03-25,false
3034,3034,current,2021-04-22,false
3035,3035,savings,2012-02-22,false
3036,3036,savings,2020-02-23,false
3037,3037,savings,2010-12-03,false
3038,3038,current,2013-03-15,false
3039,3039,savings,2020-04-08,false
3040,3040,current,2007-11-03,false
3041,3041,current,2019-08-07,false
3042,3042,current,2019-06-13,false
3043,3043,savings,2021-02-20,false
3044,3044,current,2006-05-25,false
3045,3045,savings,2009-04-25,false
3046,3046,savings,1996-12-10,false
3047,3047,current,2009-09-03,false
3048,3048,current,2002-10-26,false
3049,3049,savings,1999-06-20,false
3050,3050,current,2003-06-07,false
3051,3051,current,2017-02-25,false
3052,3052,current,2009-11-14,false
3053,3053,current,2006-06-05,false
3054,3054,savings,2006-12-02,false
3055,3055,current,2012-07-13,false
3056,3056,current,2019-12-06,false
3057,3057,current,2017-09-07,false
3058,3058,current,2010-10-05,false
3059,3059,current,2004-10-04,false
3060,3060,current,2018-09-12,false
3061,3061,current,2007-02-23,false
3062,3062,current,2008-11-26,false
3063,3063,current,2006-04-25,false
3064,3064,savings,2008-09-14,false
3065,3065,savings,2010-07-05,false
3066,3066,current,2016-01-09,false
3067,3067,current,2003-06-09,false
3068,3068,savings,2011-02-14,false
3069,3069,savings,2000-04-27,false
3070,3070,current,1995-11-13,false
3071,3071,savings,2008-10-07,false
3072,3072,savings,2002-05-15,false
3073,3073,savings,2022-12-09,false
3074,3074,savings,1996-01-21,false
3075,3075,savings,2003-10-15,false
3076,3076,savings,2008-02-25,false
3077,3077,savings,2014-02-01,false
3078,3078,savings,2011-09-26,false
3079,3079,current,2001-04-10,false
3080,3080,savings,2002-06-06,false
3081,3081,current,2015-07-23,false
3082,3082,savings,2010-03-09,false
3083,3083,current,2005-06-09,false
3084,3084,current,2014-10-11,false
3085,3085,current,2022-05-03,false
3086,3086,current,2022-11-24,false
3087,3087,savings,2020-08-12,false
3088,3088,current,2017-05-10,false
3089,3089,savings,2006-07-03,false
3090,3090,current,2011-07-05,false
3091,3091,savings,2004-04-02,false
3092,3092,current,1997-07-20,false
3093,3093,savings,2019-09-18,false
3094,3094,savings,2012-04-17,false
3095,3095,current,2021-11-04,false
3096,3096,savings,2015-11-13,false
3097,3097,savings,2004-03-22,false
3098,3098,current,2019-04-22,false
3099,3099,savings,2001-10-22,false
3100,3100,current,2019-09-25,false
3101,3101,current,2023-10-09,false
3102,3102,savings,2021-07-25,false
3103,3103,current,2018-12-20,false
3104,3104,current,1995-01-09,false
3105,3105,savings,1995-09-04,false
3106,3106,savings,2009-04-24,false
3107,3107,savings,2020-09-01,false
3108,3108,current,2012-09-24,false
3109,3109,current,2012-07-12,false
3110,3110,savings,2012-09-11,false
3111,3111,savings,2005-03-08,false
3112,3112,savings,2008-05-10,false
3113,3113,savings,2019-04-19,false
3114,3114,savings,2020-07-16,false
3115,3115,savings,2009-02-25,false
3116,3116,savings,2003-11-01,false
3117,3117,savings,2022-04-27,false
3118,3118,savings,1998-03-19,false
3119,3119,savings,2006-12-23,false
3120,3120,current,2017-04-14,false
3121,3121,current,2016-07-09,false
3122,3122,current,2018-12-06,false
3123,3123,savings,1999-05-19,false
3124,3124,savings,1999-12-16,false
3125,3125,current,2020-05-17,false
3126,3126,current,2020-04-28,false
3127,3127,current,2004-11-22,false
3128,3128,savings,1999-08-25,false
3129,3129,savings,2024-10-11,false
3130,3130,current,2006-07-04,false
3131,3131,savings,2005-04-02,false
3132,3132,current,2003-09-02,false
3133,3133,current,2002-08-28,false
3134,3134,current,2003-12-04,false
3135,3135,savings,2003-12-28,false
3136,3136,current,2024-02-04,false
3137,3137,savings,2001-01-10,false
3138,3138,current,2003-08-19,false
3139,3139,current,2017-05-22,false
3140,3140,savings,2015-02-11,false
3141,3141,savings,2003-10-01,false
3142,3142,current,1995-07-19,false
3143,3143,savings,2005-01-20,false
3144,3144,current,2010-01-12,false
3145,3145,current,1999-12-06,false
3146,3146,savings,2016-06-25,false
3147,3147,current,2007-05-28,false
3148,3148,current,2003-06-23,false
3149,3149,current,1996-05-12,false
3150,3150,current,2007-12-05,false
3151,3151,current,1996-10-15,false
3152,3152,current,2004-03-28,false
3153,3153,current,2023-12-17,false
3154,3154,savings,1997-04-06,false
3155,3155,savings,2008-09-20,false
3156,3156,current,2019-06-17,false
3157,3157,current,2000-01-21,false
3158,3158,savings,2019-04-28,false
3159,3159,current,2017-09-10,false
3160,3160,savings,2014-08-18,false
3161,3161,savings,1998-06-04,false
3162,3162,savings,2007-04-01,false
3163,3163,current,1995-04-12,false
3164,3164,current,2007-03-28,false
3165,3165,savings,2000-10-10,false
3166,3166,savings,2003-11-24,false
3167,3167,current,2007-07-15,false
3168,3168,current,2004-07-26,false
3169,3169,savings,2005-02-10,false
3170,3170,savings,2003-09-26,false
3171,3171,savings,2019-04-17,false
3172,3172,current,1997-05-26,false
3173,3173,current,2009-11-12,false
3174,3174,savings,2000-07-11,false
3175,3175,current,1997-01-06,false
3176,3176,current,2023-12-20,false
3177,3177,savings,2024-09-11,false
3178,3178,current,2009-05-08,false
3179,3179,current,2016-01-14,false
3180,3180,savings,1997-01-13,false
3181,3181,savings,2003-09-16,false
3182,3182,current,2007-05-13,false
3183,3183,current,2020-11-21,false
3184,3184,savings,2023-01-13,false
3185,3185,current,2019-03-06,false
3186,3186,savings,2000-08-16,false
3187,3187,savings,2021-10-17,false
3188,3188,savings,2004-04-10,false
3189,3189,current,2009-07-18,false
3190,3190,savings,2016-09-17,false
3191,3191,current,2022-09-08,false
3192,3192,savings,2004-03-20,false
3193,3193,savings,2000-02-15,false
3194,3194,current,1999-08-28,false
3195,3195,savings,2024-10-13,false
3196,3196,savings,2020-10-05,false
3197,3197,current,2016-06-09,false
3198,3198,current,2024-01-02,false
3199,3199,savings,2012-11-23,false
3200,3200,savings,1997-02-05,false
3201,3201,current,2011-11-02,false
3202,3202,savings,1997-04-16,false
3203,3203,savings,1996-03-03,false
3204,3204,savings,2006-06-25,false
3205,3205,current,2023-02-04,false
3206,3206,current,2024-09-10,false
3207,3207,current,2013-07-01,false
3208,3208,current,2009-05-02,false
3209,3209,savings,2005-06-09,false
3210,3210,current,2007-07-14,false
3211,3211,current,2000-03-15,false
3212,3212,current,2021-01-16,false
3213,3213,current,2013-08-09,false
3214,3214,savings,2014-04-23,false
3215,3215,current,2007-09-18,false
3216,3216,current,2010-07-23,false
3217,3217,savings,2007-06-14,false
3218,3218,savings,2000-06-09,false
3219,3219,current,2006-05-09,false
3220,3220,current,1995-03-19,false
3221,3221,current,2022-07-16,false
3222,3222,savings,2018-07-19,false
3223,3223,current,2002-05-22,false
3224,3224,savings,2015-12-09,false
3225,3225,savings,2006-09-28,false
3226,3226,savings,2024-07-25,false
3227,3227,savings,2006-08-26,false
3228,3228,current,2023-09-10,false
3229,3229,savings,1998-08-23,false
3230,3230,current,2002-05-19,false
3231,3231,savings,2003-04-13,false
3232,3232,current,2012-05-26,false
3233,3233,current,2003-03-27,false
3234,3234,current,2006-02-19,false
3235,3235,savings,2016-01-14,false
3236,3236,savings,2000-06-08,false
3237,3237,current,2018-06-08,false
3238,3238,savings,2021-08-06,false
3239,3239,current,2018-09-25,false
3240,3240,savings,2002-09-07,false
3241,3241,savings,2018-06-18,false
3242,3242,savings,2010-05-28,false
3243,3243,current,2020-01-15,false
3244,3244,current,2023-09-20,false
3245,3245,savings,1999-07-11,false
3246,3246,current,2024-12-17,false
3247,3247,savings,2003-05-16,false
3248,3248,current,2000-04-10,false
3249,3249,current,2004-06-21,false
3250,3250,current,2024-07-21,false
3251,3251,savings,2019-12-16,false
3252,3252,current,1996-09-10,false
3253,3253,savings,2007-07-22,false
3254,3254,savings,1998-10-09,false
3255,3255,savings,2019-03-08,false
3256,3256,current,2024-01-03,false
3257,3257,current,2003-06-05,false
3258,3258,savings,2008-06-19,false
3259,3259,current,2016-05-13,false
3260,3260,savings,2024-06-08,false
3261,3261,savings,2013-03-16,false
3262,3262,savings,2019-06-15,false
3263,3263,current,2016-08-13,false
3264,3264,current,2005-10-21,false
3265,3265,current,2004-11-21,false
3266,3266,savings,2024-03-04,false
3267,3267,current,2020-11-26,false
3268,3268,savings,2015-09-08,false
3269,3269,savings,1999-01-25,false
3270,3270,current,2015-07-16,false
3271,3271,current,2014-07-25,false
3272,3272,savings,2011-07-12,false
3273,3273,savings,1995-07-21,false
3274,3274,current,2001-03-28,false
3275,3275,current,2014-07-05,false
3276,3276,savings,1999-09-02,false
3277,3277,current,2014-09-27,false
3278,3278,current,2011-04-27,false
3279,3279,savings,2007-04-03,false
3280,3280,current,2002-01-23,false
3281,3281,savings,2020-12-25,false
3282,3282,current,2004-03-14,false
3283,3283,savings,2008-03-08,false
3284,3284,savings,2000-07-07,false
3285,3285,current,2015-02-18,false
3286,3286,current,2019-01-21,false
3287,3287,current,2024-11-12,false
3288,3288,current,2018-07-14,false
3289,3289,savings,2011-11-27,false
3290,3290,current,2011-09-03,false
3291,3291,current,2007-08-22,false
3292,3292,savings,2004-05-06,false
3293,3293,savings,2022-03-03,false
3294,3294,savings,2017-09-04,false
3295,3295,current,2021-01-21,false
3296,3296,savings,2008-05-15,false
3297,3297,current,2009-10-11,false
3298,3298,savings,2015-07-12,false
3299,3299,current,2015-01-22,false
3300,3300,savings,2021-01-14,false
3301,3301,savings,2011-04-22,false
3302,3302,current,2017-06-09,false
3303,3303,current,2015-08-04,false
3304,3304,current,2009-02-17,false
3305,3305,savings,2003-11-05,false
3306,3306,current,2022-10-17,false
