customer_id;branch_id;account_id;transaction_id;transaction_date;total_amount_eur
2940;19;2940;1015091;2025-02-12;677.2336363636364
949;52;949;1015093;2025-02-01;8.9872
4330;2;4330;1015095;2025-01-18;49.562
1722;66;1722;1015100;2025-01-11;1019.2914285714286
2608;75;2608;1015115;2025-02-09;17.148503670242803
371;24;371;1015117;2025-02-07;6786.701009251472
2734;93;2734;1015119;2025-02-11;11044.770957316128
1070;12;1070;1015123;2025-02-04;300.38
4663;88;4663;1015128;2025-03-09;24.051220428088623
627;17;627;1015133;2025-02-13;202.78199999999998
3524;13;3524;1015138;2025-02-07;375.38000000000005
3996;27;3996;1015140;2025-03-06;3901.765
2402;38;2402;1015141;2025-02-02;904.7885714285715
1436;65;1436;1015144;2025-02-23;3691.865
3142;69;3142;1015153;2025-02-13;320.5984
1198;15;1198;1015155;2025-01-27;18.04016337644656
4897;88;4897;1015156;2025-01-18;712.626
2188;27;2188;1015158;2025-02-25;48.809586548716986
3080;7;3080;1015161;2025-02-27;465.815
3147;97;3147;1015168;2025-02-20;50.6070796460177
122;48;122;1015172;2025-03-03;26.43875
2541;93;2541;1015177;2025-01-15;35.12280462899932
4873;86;4873;1015180;2025-01-30;1986.2825
3440;15;3440;1015183;2025-02-18;142.6276
939;99;939;1015191;2025-01-31;1303.1325
2963;90;2963;1015193;2025-01-20;1506.42
2081;46;2081;1015195;2025-02-12;220.04545454545453
1337;19;1337;1015199;2025-02-19;1546.28
4770;20;4770;1015201;2025-01-14;62.40850918992511
2470;54;2470;1015202;2025-02-07;16.983499592195244
1439;14;1439;1015203;2025-01-26;6975.410008410428
1329;97;1329;1015205;2025-03-10;6646.13769991294
1059;31;1059;1015215;2025-02-01;65.33900612661674
1843;74;1843;1015217;2025-02-02;195.9175
4673;13;4673;1015226;2025-03-06;57.25296442687747
3732;49;3732;1015231;2025-01-09;4488.305
847;97;847;1015238;2025-02-03;65.6069434989789
3061;25;3061;1015241;2025-01-18;494.45200000000006
1022;34;1022;1015243;2025-03-10;132.493
2293;48;2293;1015246;2025-02-03;9722.340201850293
1574;75;1574;1015250;2025-02-03;85.0256
1031;38;1031;1015256;2025-01-01;13.62355343771273
3212;55;3212;1015259;2025-01-17;311.23400000000004
3540;47;3540;1015261;2025-02-06;21.56302151954326
3902;90;3902;1015262;2025-01-23;36.25976855003404
4855;70;4855;1015276;2025-02-06;23.11085242208036
4041;4;4041;1015278;2025-01-18;22.141744899236453
1157;60;1157;1015279;2025-01-14;154.1352
1893;20;1893;1015285;2025-03-01;1300.33
931;65;931;1015293;2025-02-01;1231.7042857142858
1488;51;1488;1015294;2025-02-08;691.1625
3683;77;3683;1015295;2025-03-02;1329.4485714285713
1864;56;1864;1015312;2025-01-20;1321.3328571428572
2063;37;2063;1015313;2025-01-16;132.024
1676;70;1676;1015314;2025-02-26;795.6428571428571
1212;79;1212;1015316;2025-02-05;220.8765
3240;22;3240;1015318;2025-03-06;813.4427272727273
482;99;482;1015321;2025-01-02;349.3412
3236;26;3236;1015326;2025-03-05;369.625
4832;25;4832;1015327;2025-01-08;209.7376
237;20;237;1015330;2025-01-14;3072.12
3599;13;3599;1015333;2025-02-12;348.2485714285714
1801;51;1801;1015336;2025-02-25;893.85
4736;45;4736;1015338;2025-02-20;1516.15
1968;20;1968;1015348;2025-02-20;30.984942593638245
275;7;275;1015349;2025-02-26;0.8511703592439605
137;36;137;1015351;2025-01-05;11311.822442724422
979;8;979;1015353;2025-01-24;553.2745454545455
3010;67;3010;1015357;2025-02-04;4755.045
2461;90;2461;1015360;2025-01-24;1348.9328571428573
2175;91;2175;1015361;2025-01-24;554.0159798149706
2343;26;2343;1015365;2025-02-14;1992.1439999999998
722;40;722;1015374;2025-03-01;38.32392245435724
723;46;723;1015377;2025-02-07;118.07300000000001
1708;22;1708;1015378;2025-01-13;428.21714285714285
4113;3;4113;1015387;2025-01-25;8944.69820749204
4645;89;4645;1015389;2025-02-10;1498.885
2472;57;2472;1015393;2025-02-17;57.168517472865304
2131;31;2131;1015394;2025-02-04;322.32
519;47;519;1015398;2025-01-28;401.33916666666664
4596;12;4596;1015399;2025-01-04;381.408
3588;68;3588;1015400;2025-02-28;4813.176066500496
1104;93;1104;1015402;2025-02-20;130.1695
2796;24;2796;1015407;2025-01-13;576.155
1787;82;1787;1015412;2025-01-25;246.93775
855;24;855;1015415;2025-01-29;3269.1
3257;23;3257;1015416;2025-03-04;189.662
3347;17;3347;1015418;2025-02-22;28.818432774954516
4325;61;4325;1015432;2025-01-29;162.10333333333332
2340;86;2340;1015433;2025-02-14;18.30058347449652
2997;31;2997;1015441;2025-03-09;7.030466891976468
737;70;737;1015445;2025-01-26;3298.21
4402;78;4402;1015446;2025-03-08;7.909999999999999
10;30;10;1015451;2025-01-14;1516.34
526;55;526;1015453;2025-01-24;368.8548
3156;18;3156;1015454;2025-03-08;4.230216547753161
4325;61;4325;1015456;2025-01-30;656.8128571428571
816;14;816;1015462;2025-02-04;8737.720773759462
2779;40;2779;1015466;2025-02-16;5923.839282519768
93;52;93;1015467;2025-02-08;912.395
4221;82;4221;1015473;2025-02-09;170.80450000000002
1329;97;1329;1015476;2025-01-29;103.9575
1864;56;1864;1015477;2025-01-09;10.628250510551394
4348;33;4348;1015486;2025-01-09;107.67451640033642
1544;89;1544;1015488;2025-02-20;7.059087814840027
1547;25;1547;1015492;2025-02-08;377.3525
2185;81;2185;1015495;2025-02-27;12.794367254975592
3732;49;3732;1015501;2025-03-03;490.3325
566;90;566;1015503;2025-02-17;1079.572
345;33;345;1015522;2025-03-10;0.989720898570456
4691;34;4691;1015531;2025-01-04;123.06375
1827;58;1827;1015545;2025-01-06;672.9775
2750;53;2750;1015549;2025-01-11;141.6565
1879;69;1879;1015554;2025-03-10;1560.2225
3601;61;3601;1015556;2025-02-12;17.95636487406399
3275;27;3275;1015557;2025-02-18;261.555
4547;74;4547;1015558;2025-01-24;23.038
455;74;455;1015570;2025-02-09;53.443
2970;71;2970;1015574;2025-01-07;1672.57
4616;52;4616;1015578;2025-02-07;6.6704468644386035
4580;22;4580;1015581;2025-02-05;1486.9229209650682
2507;12;2507;1015586;2025-01-22;1.827137313806484
1193;58;1193;1015589;2025-02-18;2416.8445658266646
4633;1;4633;1015594;2025-01-24;35.9108
4980;40;4980;1015597;2025-03-02;2.3615659702616227
3064;52;3064;1015598;2025-02-15;0.4856364874063989
197;35;197;1015600;2025-01-22;13.773238202528479
4332;83;4332;1015604;2025-01-07;1033.42
409;52;409;1015607;2025-01-06;12.122793841532106
4587;94;4587;1015608;2025-02-10;54.79074200136147
1886;14;1886;1015613;2025-01-15;798.922
3759;90;3759;1015618;2025-02-07;2941.9
3629;16;3629;1015620;2025-03-01;24.58640630867443
3670;12;3670;1015621;2025-02-08;3294.34
3814;3;3814;1015624;2025-02-25;4799.3271656854495
1966;89;1966;1015638;2025-01-06;213.0442857142857
4158;60;4158;1015646;2025-03-09;184.845
1401;80;1401;1015647;2025-01-20;1282.2242857142858
1247;82;1247;1015652;2025-02-01;995.14
1179;61;1179;1015663;2025-01-08;239.11350000000002
2021;62;2021;1015665;2025-01-09;129.34775
4865;71;4865;1015666;2025-01-09;4715.31
4213;12;4213;1015669;2025-01-13;75.75909090909092
1181;37;1181;1015675;2025-03-01;13.58182500938791
3438;64;3438;1015683;2025-01-31;1.5214285714285716
3388;20;3388;1015684;2025-01-03;16.275926971579146
3084;9;3084;1015687;2025-01-30;4512.41
4294;94;4294;1015698;2025-02-25;173.155
1105;55;1105;1015701;2025-01-23;442.21
999;84;999;1015704;2025-02-17;97.14040000000001
527;7;527;1015706;2025-01-25;51.23859768550034
1774;19;1774;1015708;2025-02-22;28.996047430830043
4834;69;4834;1015710;2025-02-28;21.856427587933407
4313;85;4313;1015720;2025-02-13;803.226
4254;14;4254;1015724;2025-01-08;543.7883333333333
3132;42;3132;1015725;2025-02-25;6173.706896551724
1664;32;1664;1015726;2025-01-05;4.609166666666667
761;45;761;1015730;2025-02-07;596.3928571428571
3865;63;3865;1015733;2025-02-27;217.31
1434;56;1434;1015734;2025-01-28;1660.8
4043;88;4043;1015742;2025-02-16;66.13624999999999
4365;24;4365;1015749;2025-01-11;700.0675
2517;21;2517;1015750;2025-03-05;11.559544373513582
2791;14;2791;1015753;2025-01-03;14.753029271613341
2104;66;2104;1015764;2025-02-21;1078.2185714285713
3201;40;3201;1015784;2025-01-15;124.56625
3055;3;3055;1015790;2025-02-05;360.35
128;15;128;1015791;2025-02-09;369.61545454545455
694;49;694;1015793;2025-01-16;10.864814119414195
3254;32;3254;1015799;2025-01-26;3044.37
1889;34;1889;1015800;2025-01-13;910.615
1067;46;1067;1015802;2025-01-21;230.192
3834;14;3834;1015803;2025-01-02;252.19571428571427
2609;3;2609;1015806;2025-01-13;695.8675
272;57;272;1015807;2025-03-10;41.55662212183952
1573;14;1573;1015812;2025-02-08;1862.4675
3240;22;3240;1015822;2025-01-16;17.086418825885595
472;25;472;1015832;2025-02-09;3644.61
1584;85;1584;1015833;2025-01-05;8.89553924336533
2472;57;2472;1015834;2025-02-02;532.908
3034;4;3034;1015836;2025-01-07;2153.245
3174;67;3174;1015841;2025-02-11;61.73599347512392
472;25;472;1015843;2025-02-19;148.50775000000002
1612;36;1612;1015845;2025-02-28;948.1625
4488;67;4488;1015849;2025-01-11;12.121492051570911
3212;55;3212;1015851;2025-01-17;2343.67
4026;74;4026;1015854;2025-01-03;1642.0708654843827
238;11;238;1015861;2025-03-08;55.63109354413703
2025;60;2025;1015862;2025-02-21;126.58
2575;52;2575;1015864;2025-03-01;2282.305
2191;36;2191;1015865;2025-03-09;3821.675
2174;41;2174;1015867;2025-01-16;53.22811970638058
1308;47;1308;1015868;2025-02-02;5.649668293904119
745;96;745;1015874;2025-03-03;211.76399999999998
1633;71;1633;1015876;2025-02-27;707.62
121;83;121;1015877;2025-03-06;98.07166666666666
603;94;603;1015883;2025-02-28;37.357
4461;16;4461;1015884;2025-03-04;693.3345454545455
4143;32;4143;1015886;2025-01-23;234.00250000000003
21;29;21;1015888;2025-02-12;841.292
3746;9;3746;1015890;2025-01-29;13.349081007488087
2765;18;2765;1015895;2025-02-26;1522.615
4447;64;4447;1015898;2025-03-03;18.412241832519715
4214;99;4214;1015899;2025-02-26;52.927569775357384
2942;38;2942;1015908;2025-02-19;16.62025
2343;26;2343;1015910;2025-01-19;217.7065
2237;43;2237;1015913;2025-03-08;4.511678558017274
2441;55;2441;1015914;2025-03-08;240.29475000000002
2369;96;2369;1015917;2025-03-01;64.5713410483322
3556;51;3556;1015918;2025-03-08;616.2058333333333
1892;38;1892;1015922;2025-02-13;21.062936537739393
4976;2;4976;1015923;2025-02-01;3529.04
4302;92;4302;1015930;2025-01-20;168.0485
2936;44;2936;1015931;2025-03-09;737.46
4601;93;4601;1015932;2025-01-17;1924.2099999999998
3901;67;3901;1015934;2025-02-28;1676.435
1580;14;1580;1015938;2025-01-18;283.91
2439;94;2439;1015939;2025-01-30;381.4484
3566;76;3566;1015946;2025-02-15;53.32275
69;21;69;1015948;2025-02-08;63.14608577263444
4572;10;4572;1015955;2025-02-22;2681.349873843566
1335;35;1335;1015960;2025-01-07;49.71347010477446
2262;49;2262;1015964;2025-03-06;368.5776
3781;64;3781;1015965;2025-02-01;7888.8955145559285
2070;70;2070;1015966;2025-01-31;118.2
3049;27;3049;1015967;2025-01-31;15.646814369758419
2047;41;2047;1015968;2025-02-11;2212.03
1534;48;1534;1015971;2025-01-05;6405.28807737719
3978;95;3978;1015972;2025-01-20;372.25609756097555
2069;24;2069;1015973;2025-02-06;683.4975
354;10;354;1015977;2025-01-18;3607.18
1780;65;1780;1015978;2025-02-09;439.74142857142857
2285;78;2285;1015981;2025-01-29;834.63
4794;88;4794;1015983;2025-01-05;896.6936363636363
1632;67;1632;1015984;2025-02-15;3567.75870910804
3026;94;3026;1015986;2025-02-02;762.3225000000001
4420;34;4420;1015991;2025-01-11;499.0643397813288
3121;39;3121;1015998;2025-02-12;5428.111858704794
1889;34;1889;1016009;2025-02-18;89.14857142857143
3640;10;3640;1016015;2025-02-25;1657.435
2450;10;2450;1016020;2025-03-03;64.59666439754935
2886;81;2886;1016030;2025-02-05;48.19260932304411
1511;16;1511;1016031;2025-01-16;257.5328
2621;60;2621;1016040;2025-02-04;1599.8020000000001
1634;1;1634;1016042;2025-01-02;11443.320731314627
1167;30;1167;1016047;2025-01-14;38.36569094622192
97;18;97;1016048;2025-01-27;66.56174268209666
1546;27;1546;1016051;2025-03-05;1556.534
4286;97;4286;1016056;2025-02-18;5.009488046063337
2875;76;2875;1016058;2025-01-04;158.01725
4963;92;4963;1016059;2025-03-08;4379.555
3917;8;3917;1016061;2025-03-03;988.77
1776;44;1776;1016063;2025-03-05;418.4
3800;14;3800;1016073;2025-03-08;855.6172727272728
2551;31;2551;1016074;2025-02-09;6588.319479063554
1225;72;1225;1016075;2025-01-01;55.94725
1325;51;1325;1016078;2025-01-19;282.74
4564;84;4564;1016079;2025-02-08;2343.41
4841;73;4841;1016084;2025-02-03;22.369583176868197
3426;39;3426;1016085;2025-01-28;242.73725
2620;20;2620;1016090;2025-02-25;29.049877658573315
2385;55;2385;1016097;2025-01-12;1655.9740000000002
2404;3;2404;1016098;2025-01-13;19.478420694349897
1463;50;1463;1016104;2025-01-07;1672.055
1876;97;1876;1016108;2025-02-18;521.995
2678;65;2678;1016110;2025-01-24;92.8568
1130;9;1130;1016112;2025-02-28;25.165568730786124
247;5;247;1016113;2025-02-17;110.54875
101;32;101;1016118;2025-03-09;887.27
1558;79;1558;1016126;2025-01-03;1033.5585714285714
746;78;746;1016127;2025-02-26;185.73545454545453
1867;35;1867;1016133;2025-01-02;692.79
4386;41;4386;1016136;2025-01-20;3820.2901597981495
2608;75;2608;1016139;2025-02-19;58.38727025187202
3031;67;3031;1016140;2025-01-13;9.381143635125936
1660;5;1660;1016159;2025-01-22;0.640571817562968
4699;59;4699;1016161;2025-02-05;23.502490925021906
4128;56;4128;1016166;2025-02-07;1093.366274179983
3993;47;3993;1016169;2025-01-19;683.035
2005;35;2005;1016171;2025-03-04;1806.785
179;38;179;1016179;2025-02-10;768.2033333333334
2245;8;2245;1016184;2025-01-22;45.56125
1151;55;1151;1016185;2025-01-24;236.36599999999999
548;94;548;1016186;2025-02-05;765.7875
4520;56;4520;1016187;2025-01-21;2789.305
4627;34;4627;1016188;2025-01-31;3989.025
941;76;941;1016189;2025-01-18;10.366478908499188
3429;98;3429;1016192;2025-01-11;62.60667120490129
3574;36;3574;1016194;2025-01-21;302.80240000000003
1805;60;1805;1016195;2025-01-22;1407.085
2266;94;2266;1016202;2025-03-03;879.51
3447;87;3447;1016204;2025-02-24;60.09909090909091
203;49;203;1016206;2025-01-31;2488.45
820;14;820;1016208;2025-01-15;42.028318584070796
3357;87;3357;1016211;2025-01-08;2360.37
2316;45;2316;1016214;2025-01-21;908.25
1790;19;1790;1016216;2025-03-03;1838.395
3679;73;3679;1016219;2025-02-12;36.3148
3048;90;3048;1016220;2025-01-12;455.9585714285714
3591;78;3591;1016225;2025-02-05;782.1741666666667
407;64;407;1016228;2025-02-26;52.55445881552076
368;61;368;1016229;2025-02-12;612.2985714285714
2824;71;2824;1016230;2025-01-16;290.5275
990;92;990;1016234;2025-03-02;86.994
3579;81;3579;1016235;2025-01-02;516.7928571428572
4946;76;4946;1016236;2025-02-28;489.225
4998;32;4998;1016238;2025-02-27;545.038
4729;39;4729;1016241;2025-02-27;6753.616620353255
4463;24;4463;1016242;2025-02-18;5734.009946451359
1618;45;1618;1016245;2025-02-03;1081.092
567;94;567;1016249;2025-02-08;672.24
607;87;607;1016250;2025-01-05;333.3850135362378
2189;53;2189;1016251;2025-01-04;13.54812867693078
1506;95;1506;1016252;2025-01-19;1917.56
3078;2;3078;1016259;2025-03-02;3047.485
1593;17;1593;1016261;2025-02-21;10.127800725998249
171;18;171;1016266;2025-01-30;105.09175
1161;88;1161;1016275;2025-01-28;2.5228188759544374
3680;69;3680;1016276;2025-01-03;107.335
2701;1;2701;1016285;2025-02-20;3517.609035289628
409;52;409;1016301;2025-02-18;244.3990909090909
1153;80;1153;1016305;2025-01-30;395.7936363636363
483;57;483;1016308;2025-01-04;497.74090909090904
735;38;735;1016311;2025-01-14;4714.2346509672
2324;47;2324;1016312;2025-03-04;307.88428571428574
431;11;431;1016315;2025-01-26;3770.6791421362486
2050;56;2050;1016316;2025-01-23;295.39833333333337
218;45;218;1016317;2025-02-26;3109.1778805719086
4057;97;4057;1016318;2025-02-16;577.88
3522;91;3522;1016322;2025-01-19;19.336215112321305
3340;13;3340;1016326;2025-03-05;887.1045454545455
2978;10;2978;1016329;2025-02-14;11025.259693019594
1086;95;1086;1016333;2025-01-02;401.8890909090909
322;7;322;1016341;2025-02-19;299.1872727272727
1271;53;1271;1016342;2025-01-29;19.758868444110654
3414;67;3414;1016345;2025-02-15;462.62
43;46;43;1016350;2025-02-06;158.2768
2233;41;2233;1016351;2025-02-09;1475.455
3525;21;3525;1016355;2025-01-24;1856.8325
2993;58;2993;1016358;2025-02-05;6376.0407905803195
27;78;27;1016366;2025-02-18;2277.808918412861
118;94;118;1016369;2025-03-09;1733.45
3699;68;3699;1016371;2025-02-08;4.6578624914908096
4395;84;4395;1016375;2025-01-25;235.38857142857142
1533;75;1533;1016379;2025-01-05;1254.4
1662;95;1662;1016383;2025-01-18;8.19496808111153
1352;16;1352;1016385;2025-02-05;2950.975
2293;48;2293;1016386;2025-03-01;856.42
63;96;63;1028676;2025-02-20;1747.2241767939988
1947;21;1947;1028677;2025-01-29;8966.582785721954
4069;57;4069;1028682;2025-02-26;650.6745454545454
45;46;45;1028686;2025-03-02;149.23250000000002
770;20;770;1028690;2025-01-11;2818.733676012833
4911;68;4911;1028697;2025-02-08;43.270468661773016
158;68;158;1028707;2025-01-05;2320.8375
4624;67;4624;1028715;2025-01-25;56.58
4871;76;4871;1028717;2025-02-24;381.0776
4090;25;4090;1028719;2025-03-08;1209.02
274;7;274;1028720;2025-01-26;7086.658957106812
996;13;996;1028725;2025-02-25;91.9445
807;74;807;1028727;2025-01-22;245.47025
1607;34;1607;1028733;2025-02-05;533.26
1280;87;1280;1028737;2025-01-14;17.643829600351342
992;76;992;1028741;2025-02-02;9537.331791421362
2092;25;2092;1028742;2025-01-19;117.97125000000001
1609;93;1609;1028743;2025-02-14;12.364651395669046
4403;6;4403;1028746;2025-02-10;358.58480000000003
1274;50;1274;1028748;2025-01-06;8751.703111858706
2819;63;2819;1028749;2025-01-09;191.6575
4186;4;4186;1028750;2025-03-04;861.896
4417;45;4417;1028753;2025-02-08;1152.9471428571428
3487;25;3487;1028758;2025-02-13;3742.1152228763667
4464;74;4464;1028760;2025-02-14;1953.1658099679187
998;61;998;1028765;2025-01-02;118.19125
229;89;229;1028781;2025-01-08;1491.355
912;62;912;1028787;2025-01-13;958.71
4122;37;4122;1028795;2025-03-08;20.883116883116884
1585;13;1585;1028796;2025-01-13;9.174676650782844
2218;72;2218;1028798;2025-01-13;145.60975000000002
4059;63;4059;1028804;2025-03-08;2602.995
703;56;703;1028808;2025-02-20;1182.6614285714284
1495;38;1495;1028810;2025-03-04;245.84833333333333
3656;78;3656;1028816;2025-02-06;4026.165
2672;9;2672;1028821;2025-02-27;20.1698335210915
4249;78;4249;1028823;2025-02-20;19.424430641821946
4840;46;4840;1028824;2025-01-22;23.725422455876835
3731;87;3731;1028831;2025-01-19;41.59482641252552
4716;28;4716;1028832;2025-02-03;10247.89800713187
4309;27;4309;1028833;2025-03-05;14.368550034036758
4263;38;4263;1028838;2025-02-13;139.155
2417;10;2417;1028839;2025-02-16;1246.362
1075;66;1075;1028842;2025-02-05;64.90190605854322
3892;51;3892;1028844;2025-02-10;48.08713410483322
881;92;881;1028848;2025-03-03;1643.5279999999998
2379;32;2379;1028853;2025-02-15;56.73461321287409
4387;57;4387;1028854;2025-02-06;2455.985
3163;48;3163;1028855;2025-02-09;2404.57
3898;12;3898;1028872;2025-01-06;1317.895
2517;21;2517;1028873;2025-02-02;146.78425
3799;77;3799;1028881;2025-01-03;169.76818181818183
4604;56;4604;1028882;2025-02-14;131.041
1084;74;1084;1028885;2025-02-15;1660.7275
1727;32;1727;1028892;2025-01-24;1486.9875
1006;56;1006;1028894;2025-03-09;125.021
4448;27;4448;1028895;2025-01-11;3391.365
2924;80;2924;1028898;2025-01-24;1960.89
91;43;91;1028899;2025-01-16;9.30125
2916;91;2916;1028906;2025-01-13;4365.769554247267
4643;79;4643;1028908;2025-01-04;352.1864
1885;58;1885;1028911;2025-02-07;13.275128301414446
1106;77;1106;1028913;2025-01-29;59.75
697;24;697;1028917;2025-02-27;133.10825
3889;10;3889;1028918;2025-01-11;4946.35
1304;89;1304;1028931;2025-02-17;4734.205
1543;65;1543;1028936;2025-01-09;36.07425
2835;52;2835;1028953;2025-01-18;26.517347386912608
824;2;824;1028957;2025-02-01;57.54859150511325
1276;15;1276;1028959;2025-01-24;4639.805
2834;30;2834;1028960;2025-01-04;11.549956189760922
4990;3;4990;1028961;2025-02-28;1864.366
3152;49;3152;1028966;2025-01-04;4764.623633305298
3799;77;3799;1028967;2025-02-06;147.78825
2481;54;2481;1028969;2025-02-23;35.38168822328114
4718;22;4718;1028975;2025-01-24;8127.32338099243
3541;13;3541;1028980;2025-02-16;8101.277296091785
980;38;980;1028989;2025-02-01;1181.5485714285714
3977;58;3977;1028990;2025-01-03;186.1692
1624;38;1624;1028991;2025-01-12;3075.0105130361644
3067;84;3067;1028996;2025-01-14;1630.695
1051;24;1051;1028998;2025-01-25;24.976718856364872
426;53;426;1029007;2025-02-13;10.377418951057706
23;19;23;1029014;2025-01-26;378.2625
224;61;224;1029023;2025-01-05;11534.329568629322
4495;83;4495;1029025;2025-01-19;405.448
676;9;676;1029028;2025-02-16;3283.06
1464;67;1464;1029029;2025-02-26;572.7641666666667
3817;98;3817;1029033;2025-01-03;66.5912
3047;49;3047;1029042;2025-02-17;2463.992851135408
747;35;747;1029044;2025-01-25;9456.497056349874
26;20;26;1029045;2025-02-20;2018.045
4645;89;4645;1029048;2025-03-01;407.00636363636363
4293;10;4293;1029049;2025-01-21;4142.47
4;41;4;1029062;2025-01-09;4653.64
1599;32;1599;1029064;2025-03-08;420.6366666666667
3121;39;3121;1029065;2025-02-08;874.8345239657002
188;53;188;1029067;2025-02-14;23.94
2935;45;2935;1029068;2025-01-12;1017.318
4643;79;4643;1029069;2025-02-14;142.144
4991;96;4991;1029078;2025-02-05;1463.925
1167;30;1167;1029079;2025-01-30;2243.96
844;88;844;1029080;2025-03-08;273.3614285714286
1885;58;1885;1029081;2025-01-25;64.092
4693;96;4693;1029086;2025-02-24;1487.908
1608;43;1608;1029088;2025-01-30;24.44886719238954
1518;4;1518;1029090;2025-03-07;4756.932104139584
3183;5;3183;1029092;2025-01-17;386.1384
2175;91;2175;1029098;2025-03-07;960.03
3261;44;3261;1029108;2025-03-01;336.5288
1193;58;1193;1029117;2025-03-05;23.881347855684137
1378;15;1378;1029121;2025-03-05;84.34825
2091;49;2091;1029128;2025-01-24;29.266363636363636
357;57;357;1029130;2025-02-25;3.0798097383902867
2546;78;2546;1029136;2025-01-21;2208.362651909981
276;56;276;1029147;2025-02-22;2.3713856552760046
310;17;310;1029149;2025-03-10;5734.355806270796
3059;92;3059;1029153;2025-01-20;4468.775
2122;45;2122;1029161;2025-01-16;4781.565
959;25;959;1029163;2025-02-27;934.4014285714286
2727;31;2727;1029164;2025-03-07;151.6095
4709;51;4709;1029168;2025-02-06;279.1516666666667
1858;61;1858;1029174;2025-01-23;15.13363448146057
1293;70;1293;1029175;2025-02-17;1138.1642857142856
1404;79;1404;1029186;2025-02-05;1181.905
1181;37;1181;1029192;2025-02-05;393.9612
2304;88;2304;1029194;2025-01-31;4.028454731109598
1832;56;1832;1029201;2025-01-26;618.2108333333333
2962;84;2962;1029206;2025-01-06;395.2248
3014;99;3014;1029212;2025-02-09;1618.1399999999999
3373;9;3373;1029214;2025-03-04;4.295080736012017
1177;22;1177;1029218;2025-01-25;25.929750000000002
4636;16;4636;1029219;2025-01-20;13.305454545454547
4224;80;4224;1029223;2025-02-07;1779.782
2164;86;2164;1029224;2025-02-09;6556.717830109335
1814;82;1814;1029226;2025-01-22;7941.561616715763
706;96;706;1029230;2025-01-12;77.9624
4632;32;4632;1029234;2025-03-09;55.81354663036079
1796;76;1796;1029238;2025-03-05;80.66125
4338;25;4338;1029242;2025-01-27;1042.7559999999999
4278;97;4278;1029248;2025-02-14;117.49916666666667
1154;91;1154;1029262;2025-02-23;273.0956
3005;71;3005;1029263;2025-01-19;3845.67
1406;68;1406;1029266;2025-03-03;141.4709090909091
1583;16;1583;1029270;2025-03-08;87.4164
1078;1;1078;1029273;2025-02-22;12.449557522123893
4601;93;4601;1029275;2025-03-10;283.8945454545455
189;80;189;1029283;2025-02-04;505.7845454545455
299;59;299;1029286;2025-02-03;494.4371428571429
362;36;362;1029287;2025-03-09;46.65073091160048
2572;7;2572;1029290;2025-01-26;16.52293117510509
3584;53;3584;1029291;2025-03-07;388.0116666666667
2343;26;2343;1029295;2025-03-04;47.46923076923076
1381;77;1381;1029299;2025-01-29;1360.374
1482;91;1482;1029300;2025-02-23;177.80200000000002
3663;7;3663;1029302;2025-02-03;57.43727272727272
4222;45;4222;1029303;2025-02-06;35.19965963240299
2518;75;2518;1029308;2025-03-08;178.1225
2491;94;2491;1029316;2025-03-05;14.107346759520675
1987;61;1987;1029321;2025-01-06;2471.5475
3006;87;3006;1029322;2025-01-08;670.9100000000001
2737;78;2737;1029324;2025-01-14;5.3241206659156335
1537;6;1537;1029325;2025-01-22;54.74009530292716
4997;17;4997;1029330;2025-01-19;397.7341666666667
723;46;723;1029333;2025-02-02;376.6712
1018;82;1018;1029336;2025-02-23;2262.8325
3766;29;3766;1029338;2025-01-21;0.7358052575443881
2499;84;2499;1029341;2025-02-07;10.21632473806387
889;44;889;1029348;2025-02-14;1795.865
2039;96;2039;1029350;2025-01-09;6609.667378263307
1989;5;1989;1029353;2025-02-27;1104.025
3935;83;3935;1029357;2025-01-26;632.06
4713;84;4713;1029366;2025-02-08;9992.18881412952
3192;16;3192;1029367;2025-01-01;741.605
2114;85;2114;1029370;2025-02-23;3452.7123633305296
4373;42;4373;1029372;2025-03-05;119.50825
4976;2;4976;1029379;2025-01-25;38.637499999999996
3024;3;3024;1029383;2025-02-09;1.90123920390537
3736;5;3736;1029384;2025-01-16;34.12146307798482
3217;7;3217;1029387;2025-02-08;1514.025
2195;4;2195;1029390;2025-03-03;35.652552756977535
1084;74;1084;1029399;2025-02-06;271.54636363636365
4735;36;4735;1029405;2025-01-18;1781.6074133263367
1519;43;1519;1029411;2025-02-18;3921.143961168291
2163;24;2163;1029415;2025-02-11;512.3266666666667
2835;52;2835;1029416;2025-01-31;4093.265
4539;81;4539;1029420;2025-03-05;69.5072
4022;47;4022;1029421;2025-02-20;120.492
549;61;549;1029428;2025-02-14;742.24
3718;24;3718;1029429;2025-01-10;315.99
553;64;553;1029438;2025-03-07;3221.888141295206
3171;31;3171;1029446;2025-02-14;1472.9
2373;75;2373;1029447;2025-02-18;63.80932607215793
446;25;446;1029449;2025-01-28;3030.04
3250;86;3250;1029455;2025-01-15;847.616
2359;98;2359;1029458;2025-01-04;368.1985714285714
2377;30;2377;1029481;2025-01-10;23.2056
1936;58;1936;1029484;2025-02-27;154.63275000000002
83;72;83;1029485;2025-01-19;57.50469707283867
4720;40;4720;1029490;2025-02-21;9.667200000000001
1862;6;1862;1029495;2025-02-16;142.3852
3812;58;3812;1029496;2025-03-10;171.9795
4434;2;4434;1029503;2025-01-09;650.5699999999999
126;61;126;1029504;2025-03-03;1087.465
